,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
850,850,Physics,Relative velocity,0,0.0,0.0
851,851,Electromagnetic radiation,Temperature,0,0.09398200059283736,0.09398200059283736
852,852,Position (vector),Physical quantity,0,0.09398200059283736,0.0
853,853,Fracture,Magnet,0,0.2004453056098639,0.0
854,854,Motion,Speed,0,0.06101286119516565,0.06101286119516565
855,855,Elasticity (physics),Force,1,0.20476029152286576,0.20476029152286576
856,856,Absorption spectroscopy,Frequency,1,0.15340976885032975,0.15340976885032975
857,857,Gravity,Acceleration,0,0.015956374927553522,0.015956374927553522
858,858,Mass,Gravitational acceleration,0,0.0,0.0
859,859,Equations of motion,Velocity,1,0.2303196499336688,0.2303196499336688
860,860,Electric current,Magnetic field,0,0.15591062138868386,0.15591062138868386
861,861,Force,Magnetism,0,0.07554024747551932,0.07554024747551932
862,862,Electric potential energy,Displacement (vector),1,0.08534035051800448,0.0
863,863,Force,Gravity,0,0.0660977165410794,0.0660977165410794
864,864,Electromagnetic spectrum,Electric current,1,0.08534035051800448,0.08534035051800448
865,865,Relative velocity,Distance,1,0.09398200059283736,0.0
866,866,Wave,Emission spectrum,0,0.007622927008533541,0.0
867,867,Electrical conductor,Physics,1,1.0,1.0
868,868,Joule,Potential energy,0,0.0,0.0
869,869,Wave,Velocity,0,0.0953929276492407,0.0953929276492407
870,870,Emission spectrum,Electron,1,0.23543786437663924,0.23543786437663924
871,871,Force,Normal force,0,0.0660977165410794,0.0660977165410794
872,872,Electric current,Series and parallel circuits,0,0.06495689570939972,0.0
873,873,Ray (optics),Wavelength,0,0.23564231656935644,0.23564231656935644
874,874,Lever,Power (physics),0,0.02298066507836205,0.0
875,875,Transverse wave,Wave,1,0.4442236655969671,0.4442236655969671
876,876,Frame of reference,Inertial frame of reference,0,0.1484540264527033,0.1484540264527033
877,877,Refraction,Refracting telescope,0,0.11642531754888755,0.0
878,878,Euclidean vector,Work (physics),0,0.008219439097814933,0.0
879,879,Intensity (physics),Refractive index,0,0.11642531754888755,0.11642531754888755
880,880,Electrical polarity,Force,0,0.0,0.0
881,881,Electron,Scattering,0,0.031910678583291364,0.031910678583291364
882,882,Displacement (vector),Motion,1,0.03687916225418457,0.03687916225418457
883,883,Force,Electric current,0,0.04488863671876762,0.04488863671876762
884,884,Refracting telescope,Virtual image,0,0.11642531754888755,0.11642531754888755
885,885,Distance,Displacement (vector),0,0.5579945995407986,0.0
886,886,Electromagnetic radiation,Physics,1,1.0,1.0
887,887,Joule,Kilogram,0,0.0,0.0
888,888,Ray (optics),Total internal reflection,0,0.04165968642641922,0.0
889,889,Wave,Snell's law,0,0.06749499597823637,0.06749499597823637
890,890,Inelastic collision,Kinetic energy,1,0.36565741890695785,0.36565741890695785
891,891,Wave,Transmission medium,0,0.0,0.0
892,892,Geometrical optics,Real image,0,0.032211722720869584,0.032211722720869584
893,893,Acceleration,Projectile motion,0,0.1616060525809111,0.0
894,894,Speed,Dispersion (optics),0,0.0,0.0
895,895,Light,Dispersion (optics),0,0.0,0.0
896,896,Velocity,Planet,0,0.08113415695920606,0.08113415695920606
897,897,Work (physics),Power (physics),0,0.02298066507836205,0.0
898,898,Mass,Projectile motion,0,0.0953929276492407,0.0
899,899,Electrical conductor,Insulator (electricity),0,0.0917038527662114,0.0
900,900,Electric potential energy,Electrostatics,0,0.2264953060897261,0.2264953060897261
901,901,Friction,Potential energy,0,0.0,0.0
902,902,Hardness,Force,1,0.0,0.0
903,903,Electric field,Absorption spectroscopy,0,0.0,0.0
904,904,Physics,Refraction,0,0.0,0.0
905,905,Relative velocity,Elastic collision,0,0.0,0.0
906,906,Geometrical optics,Virtual image,0,0.04026465340108698,0.04026465340108698
907,907,Physics,Creep (deformation),0,0.0,0.0
908,908,Geometrical optics,Refractive index,0,0.17341412015410698,0.17341412015410698
909,909,Magnetic field,Planet,0,0.11529827246263474,0.11529827246263474
910,910,Electromagnetic radiation,Le Sage's theory of gravitation,0,0.11228993489211114,0.0
911,911,Newton's law of universal gravitation,Energy,0,0.11228993489211114,0.11228993489211114
912,912,Relative velocity,Speed,1,0.15450609849716948,0.15450609849716948
913,913,Snell's law,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
914,914,Reflection (physics),Wave,1,0.09165937342482876,0.09165937342482876
915,915,Acceleration,Tension (physics),0,0.04274958849709671,0.0
916,916,Force,Strength of materials,0,0.0660977165410794,0.0
917,917,Joule,Electrostatics,0,0.0,0.0
918,918,Capacitance,Planet,0,0.08250931216190446,0.08250931216190446
919,919,Magnetic field,Metre,0,0.07247835752589889,0.07247835752589889
920,920,Snell's law,Reflection (physics),0,0.1512972697129779,0.1512972697129779
921,921,Voltage,Hertz,0,0.04990574540960068,0.04990574540960068
922,922,Potential energy,Velocity,0,0.14198477467861054,0.14198477467861054
923,923,Hooke's law,Physics,1,1.0,1.0
924,924,Light,Transverse wave,0,0.0,0.0
925,925,Electrical resistance and conductance,Length,0,0.1067446445943308,0.1067446445943308
926,926,Interference (wave propagation),Laser,0,0.007622927008533541,0.007622927008533541
927,927,Energy,Electron,0,0.0679147685701844,0.0679147685701844
928,928,Wave,Hertz,0,0.04990574540960068,0.04990574540960068
929,929,Euclidean vector,Field (physics),0,0.1923177845429329,0.0
930,930,Projectile motion,Free fall,0,0.036017602191638416,0.036017602191638416
931,931,Photoelectric effect,Amplitude,0,0.21557958136753647,0.21557958136753647
932,932,Electrostatics,Position (vector),1,0.07148794311585696,0.0
933,933,Shock wave,Rarefaction,0,0.15591062138868386,0.0
934,934,Emission spectrum,Energy,1,0.4778310162009419,0.4778310162009419
935,935,Magnet,Temperature,0,0.0903222665906116,0.0903222665906116
936,936,Elasticity (physics),Temperature,0,0.09398200059283736,0.09398200059283736
937,937,Wave,Crest (physics),0,0.02567259837596444,0.0
938,938,Capacitance,Potential energy,0,0.11529827246263474,0.11529827246263474
939,939,Rarefaction,Mass,0,0.11529827246263474,0.11529827246263474
940,940,Collision,Velocity,0,0.18110604952049167,0.18110604952049167
941,941,Light,Optical microscope,0,0.11642531754888755,0.0
942,942,Force,Power (physics),0,0.010598841221485949,0.010598841221485949
943,943,Potential energy,Gravitational field,0,0.08163886283556691,0.08163886283556691
944,944,Speed,Position (vector),0,0.146965043944046,0.0
945,945,Physics,Plasticity (physics),0,0.0,0.0
946,946,Gravity of Earth,Velocity,1,0.0953929276492407,0.0
947,947,Hooke's law,Kilogram,0,0.1199919484046136,0.1199919484046136
948,948,Ray (optics),Specular reflection,0,0.1512972697129779,0.1512972697129779
949,949,Inertial frame of reference,Force,0,0.04200211108161349,0.04200211108161349
950,950,Torque,Velocity,0,0.10817887594560806,0.10817887594560806
951,951,Friction,Work (physics),0,0.0,0.0
952,952,Motion graphs and derivatives,Distance,1,0.09398200059283736,0.09398200059283736
953,953,Diffraction,Refractive index,0,0.11642531754888755,0.11642531754888755
954,954,Motion,Doppler effect,0,0.028855767746028445,0.0
955,955,Free fall,Velocity,1,0.28711934680077955,0.28711934680077955
956,956,Refractive index,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
957,957,Ohm,Metre,0,0.0,0.0
958,958,Electric potential energy,Voltage,0,0.1637303126259269,0.1637303126259269
959,959,Magnetic field,Electric field,0,0.030574656297833562,0.030574656297833562
960,960,Distance,Le Sage's theory of gravitation,0,0.04039977304689086,0.0
961,961,Dielectric,Specular reflection,0,0.1512972697129779,0.0
962,962,Magnetic field,Mechanical energy,0,0.11529827246263474,0.0
963,963,Mechanical energy,Physics,1,1.0,1.0
964,964,Physics,Sound intensity,0,0.0,0.0
965,965,Mass,Field (physics),0,0.12719146530889042,0.0
966,966,Frequency,Wavelength,0,0.3005293312768604,0.3005293312768604
967,967,Position (vector),Mass,0,0.04039977304689086,0.04039977304689086
968,968,Projectile motion,Physics,1,1.0,0.0
969,969,Torque,Power (physics),0,0.02298066507836205,0.0
970,970,Electromagnetic radiation,Coulomb's law,1,0.2104595126010915,0.2104595126010915
971,971,Interference (wave propagation),Kilogram,0,0.1199919484046136,0.0
972,972,Wave,Rarefaction,0,0.06749499597823637,0.0
973,973,Amplitude,Electric field,0,0.202350058445962,0.202350058445962
974,974,Angle of incidence,Specular reflection,0,0.0,0.0
975,975,Electromagnetic radiation,Electric current,1,0.08534035051800448,0.08534035051800448
976,976,Position (vector),Displacement (vector),0,0.1471385353758698,0.1471385353758698
977,977,Energy,Photoelectric effect,0,0.02652208264985248,0.0
978,978,Gravitational acceleration,Speed,1,0.15450609849716948,0.15450609849716948
979,979,Position (vector),Distance,0,0.09398200059283736,0.09398200059283736
980,980,Hooke's law,Creep (deformation),0,0.1269486935529138,0.0
981,981,Absorption spectroscopy,Length,0,0.14097300088925602,0.14097300088925602
982,982,Kinetic energy,Inelastic collision,0,0.0,0.0
983,983,Velocity,Gravitational acceleration,0,0.0,0.0
984,984,Inertial frame of reference,Elastic collision,0,0.0,0.0
985,985,Physics,Frame of reference,0,0.0,0.0
986,986,Magnet,Field line,0,0.15924822216958068,0.15924822216958068
987,987,Hooke's law,Amplitude,0,0.15638184860531265,0.15638184860531265
988,988,Coulomb's law,Electric potential,0,0.07103008550286838,0.07103008550286838
989,989,Physics,Elasticity (physics),0,0.0,0.0
990,990,Ohm's law,Series and parallel circuits,0,0.2649897202449685,0.0
991,991,Mass,Mechanical energy,0,0.1066754381475056,0.0
992,992,Field line,Mass,0,0.11529827246263474,0.11529827246263474
993,993,Telescope,Electromagnetic spectrum,0,0.05304416529970495,0.05304416529970495
994,994,Newton's laws of motion,Motion,1,0.058596891137204364,0.058596891137204364
995,995,Refractive index,Optical microscope,0,0.11642531754888755,0.11642531754888755
996,996,Inertial frame of reference,Distance,1,0.09398200059283736,0.09398200059283736
997,997,Mass,Free fall,0,0.036017602191638416,0.036017602191638416
998,998,Electric current,Electromagnetic spectrum,0,0.05304416529970495,0.0
999,999,Displacement (vector),Motion graphs and derivatives,0,0.1469145932553737,0.0
1000,1000,Collision,Inelastic collision,0,0.0,0.0
1001,1001,Motion,Relative velocity,0,0.0,0.0
1002,1002,Electromagnetic radiation,Voltage,0,0.08534035051800448,0.08534035051800448
1003,1003,Photoelectric effect,Physics,1,1.0,1.0
1004,1004,Wave,Wavelength,0,0.032604597261168815,0.032604597261168815
1005,1005,Magnet,Magnetism,0,0.5862348782959316,0.5862348782959316
1006,1006,Temperature,Force,0,0.0,0.0
1007,1007,Acceleration,Potential energy,0,0.12351146362564115,0.0
1008,1008,Electrical resistance and conductance,Temperature,0,0.018719575784834814,0.018719575784834814
1009,1009,Light,Electromagnetic spectrum,0,0.05304416529970495,0.05304416529970495
1010,1010,Shock wave,Temperature,0,0.09398200059283736,0.09398200059283736
1011,1011,Physics,Potential energy,0,0.0,0.0
1012,1012,Refractive index,Transverse wave,0,0.0,0.0
1013,1013,Refractive index,Real image,0,0.09983750316994666,0.0
1014,1014,Frequency,Absorption spectroscopy,0,0.0,0.0
1015,1015,Field (physics),Gravitational field,0,0.13606477139261153,0.13606477139261153
1016,1016,Wave,Gravitational field,0,0.1199919484046136,0.1199919484046136
1017,1017,Dielectric,Insulator (electricity),1,0.07901884307222637,0.0
1018,1018,Speed,Energy,0,0.08250931216190446,0.08250931216190446
1019,1019,Potential energy,Physics,1,1.0,1.0
1020,1020,Electric field,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1021,1021,Contact force,Friction,0,0.08250931216190446,0.08250931216190446
1022,1022,Electric potential,Displacement (vector),1,0.2133508762950112,0.0
1023,1023,Electromagnetic spectrum,Field (physics),1,0.04968416613628532,0.0
1024,1024,Sonic boom,Shock wave,0,0.004943759520874807,0.004943759520874807
1025,1025,Physics,Photoelectric effect,0,0.0,0.0
1026,1026,Specular reflection,Distance,0,0.09398200059283736,0.09398200059283736
1027,1027,Le Sage's theory of gravitation,Motion,1,0.04962333758972847,0.04962333758972847
1028,1028,Capacitance,Electric charge,1,0.2189630705226948,0.2189630705226948
1029,1029,Energy,Distance,0,0.011168386368720858,0.011168386368720858
1030,1030,Energy,Gravitational field,0,0.04903235005139154,0.04903235005139154
1031,1031,Energy,Refraction,0,0.054899148050117995,0.0
1032,1032,Refractive index,Dispersion (optics),0,0.0,0.0
1033,1033,Electric field,Energy,1,0.11529827246263474,0.11529827246263474
1034,1034,Non-inertial reference frame,Force,0,0.04200211108161349,0.04200211108161349
1035,1035,Electromagnetic spectrum,Energy,1,0.13686405428787266,0.13686405428787266
1036,1036,Electric potential,Electric field,1,0.17344168663498308,0.17344168663498308
1037,1037,Euclidean vector,Scalar (mathematics),0,0.08223528245624198,0.0
1038,1038,Voltage,Energy,0,0.1678001896357823,0.1678001896357823
1039,1039,Coulomb's law,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1040,1040,Electric field,Distance,0,0.00968508505412512,0.00968508505412512
1041,1041,Speed,Temperature,0,0.09398200059283736,0.0
1042,1042,Distance,Potential energy,0,0.04039977304689086,0.0
1043,1043,Speed,Relative velocity,0,0.0,0.0
1044,1044,Emission spectrum,Force,1,0.22225807614496867,0.22225807614496867
1045,1045,Electromagnetic radiation,Energy level,0,0.017743143567891258,0.017743143567891258
1046,1046,Electric potential,Euclidean vector,1,0.117422104587508,0.0
1047,1047,Tension (physics),Potential energy,0,0.07763075167608605,0.07763075167608605
1048,1048,Le Sage's theory of gravitation,Planet,0,0.029652486712093782,0.029652486712093782
1049,1049,Voltage,Ohm's law,0,0.023676695167622795,0.023676695167622795
1050,1050,Lever,Work (physics),0,0.023318191353583668,0.0
1051,1051,Work (physics),Mechanical energy,0,0.08889619845625465,0.0
1052,1052,Work (physics),Length,0,0.06343785040016521,0.06343785040016521
1053,1053,Amplitude,Geometrical optics,0,0.029840741455089838,0.0
1054,1054,Hooke's law,Tension (physics),0,0.30779703717909634,0.0
1055,1055,Field line,Gravitational field,0,0.13606477139261153,0.13606477139261153
1056,1056,Magnetism,Voltage,0,0.06633556835756386,0.06633556835756386
1057,1057,Photoelectric effect,Electromagnetic spectrum,0,0.05304416529970495,0.0
1058,1058,Light,Total internal reflection,0,0.04165968642641922,0.0
1059,1059,Electromagnetic radiation,Frequency,0,0.053496164408725774,0.053496164408725774
1060,1060,Electrostatics,Coulomb,0,0.053958600987285735,0.053958600987285735
1061,1061,Electrical conductor,Capacitance,0,0.04287542088188805,0.04287542088188805
1062,1062,Wavelength,Standing wave,0,0.1469145932553737,0.1469145932553737
1063,1063,Force,Coulomb,0,0.022637803862481945,0.022637803862481945
1064,1064,Gravitational field,Force,1,0.2730137220304877,0.2730137220304877
1065,1065,Wave,Specular reflection,0,0.11529827246263474,0.0
1066,1066,Gravitational acceleration,Acceleration,1,0.015956374927553522,0.015956374927553522
1067,1067,Speed,Doppler effect,0,0.054899148050117995,0.0
1068,1068,Direction (geometry),Distance,0,0.06481517282264647,0.06481517282264647
1069,1069,Physics,Electrostatics,0,0.0,0.0
1070,1070,Physics,Magnetism,0,0.0,0.0
1071,1071,Wavelength,Emission spectrum,0,0.007622927008533541,0.007622927008533541
1072,1072,Magnetic field,Equations of motion,0,0.007978187463776761,0.0
1073,1073,Frequency,Emission spectrum,0,0.007622927008533541,0.0
1074,1074,Elasticity (physics),Potential energy,0,0.11529827246263474,0.0
1075,1075,Electric potential,Potential energy,1,0.2308158064598433,0.2308158064598433
1076,1076,Le Sage's theory of gravitation,Temperature,0,0.060099307669666535,0.060099307669666535
1077,1077,Laser,Physics,0,1.0,1.0
1078,1078,Physics,Normal force,0,0.0,0.0
1079,1079,Electron,Velocity,0,0.11006876267220082,0.11006876267220082
1080,1080,Direction (geometry),Euclidean vector,0,0.7689436412141238,0.0
1081,1081,Electric current,Insulator (electricity),0,0.04488863671876762,0.0
1082,1082,Physics,Equations of motion,0,0.0,0.0
1083,1083,Acceleration,Normal force,0,0.10433019081259426,0.0
1084,1084,Strength of materials,Physics,1,1.0,0.0
1085,1085,Motion,Electric potential,0,0.04885667256811052,0.0
1086,1086,Work (physics),Kilogram,0,0.0,0.0
1087,1087,Collision,Elastic collision,0,0.0,0.0
1088,1088,Potential energy,Kinetic energy,0,0.14604335349737355,0.14604335349737355
1089,1089,Physics,Newton's laws of motion,0,0.0,0.0
1090,1090,Mechanical energy,Velocity,1,0.06019718123266344,0.06019718123266344
1091,1091,Capacitance,Force,0,0.07901884307222637,0.07901884307222637
1092,1092,Speed,Mechanical energy,0,0.08250931216190446,0.0
1093,1093,Electromotive force,Field (physics),1,0.202350058445962,0.0
1094,1094,Scattering,Energy,0,0.2762667762493883,0.2762667762493883
1095,1095,Field line,Velocity,0,0.0953929276492407,0.0953929276492407
1096,1096,Physics,Strength of materials,0,0.0,0.0
1097,1097,Interference (wave propagation),Length,0,0.09398200059283736,0.09398200059283736
1098,1098,Fatigue (material),Strength of materials,0,0.11306623774040228,0.0
1099,1099,Lever,Distance,0,0.10779920755895783,0.10779920755895783
1100,1100,Electromagnetic radiation,Field (physics),1,0.09668270167060927,0.0
1101,1101,Voltage,Electron,0,0.11642531754888755,0.11642531754888755
1102,1102,Distance,Work (physics),0,0.023318191353583668,0.0
1103,1103,Refraction,Refractive index,0,0.5950508443852397,0.5950508443852397
1104,1104,Wavelength,Amplitude,0,0.2620684825528591,0.2620684825528591
1105,1105,Elasticity (physics),Fatigue (material),0,0.15868586694114226,0.0
1106,1106,Coulomb's law,Force,0,0.17373600492849214,0.17373600492849214
1107,1107,Potential energy,Elastic collision,0,0.0,0.0
1108,1108,Elastic collision,Speed,1,0.15450609849716948,0.15450609849716948
1109,1109,Newton's law of universal gravitation,Coulomb's law,0,0.12719146530889042,0.12719146530889042
1110,1110,Joule,Voltage,0,0.0,0.0
1111,1111,Relative velocity,Motion,1,0.08113415695920606,0.08113415695920606
1112,1112,Electromagnetic spectrum,Length,0,0.09398200059283736,0.09398200059283736
1113,1113,Electric potential,Mass,0,0.11529827246263474,0.11529827246263474
1114,1114,Free fall,Force,1,0.07800392058013933,0.07800392058013933
1115,1115,Pigment,Subtractive color,0,0.020659306485148243,0.020659306485148243
1116,1116,Gravitational field,Gravity,1,0.11529827246263474,0.11529827246263474
1117,1117,Strength of materials,Fracture,1,0.2585696841294577,0.2585696841294577
1118,1118,Collision,Distance,0,0.09398200059283736,0.09398200059283736
1119,1119,Wave,Speed,0,0.016658339460611266,0.016658339460611266
1120,1120,Electric potential energy,Coulomb's law,1,0.2104595126010915,0.2104595126010915
1121,1121,Electric potential,Electron,0,0.11642531754888755,0.11642531754888755
1122,1122,Mass,Planet,0,0.06464242103236444,0.06464242103236444
1123,1123,Electric potential energy,Euclidean vector,1,0.08534035051800448,0.0
1124,1124,Refractive index,Length,0,0.09398200059283736,0.09398200059283736
1125,1125,Electric potential,Electric potential energy,1,0.1119261953378532,0.1119261953378532
1126,1126,Gravity of Earth,Mass,1,0.38656761349759217,0.38656761349759217
1127,1127,Dielectric,Dispersion (optics),0,0.0,0.0
1128,1128,Acceleration,Distance,1,0.09398200059283736,0.09398200059283736
1129,1129,Crest (physics),Wave,1,0.4801205274633888,0.4801205274633888
1130,1130,Wave,Sonic boom,0,0.004943759520874807,0.004943759520874807
1131,1131,Diffraction,Electron,0,0.11642531754888755,0.11642531754888755
1132,1132,Displacement (vector),Euclidean vector,1,0.07689436412141239,0.0
1133,1133,Field line,Capacitance,0,0.04287542088188805,0.0
1134,1134,Displacement (vector),Electric potential energy,0,0.009412753430553405,0.0
1135,1135,Stiffness,Physics,1,1.0,1.0
1136,1136,Geometrical optics,Diffraction,0,0.12595915074418154,0.12595915074418154
1137,1137,Mass,Coulomb,0,0.12719146530889042,0.0
1138,1138,Collision,Physics,1,1.0,0.0
1139,1139,Magnetism,Energy,0,0.11529827246263474,0.11529827246263474
1140,1140,Refractive index,Energy,0,0.11529827246263474,0.11529827246263474
1141,1141,Shock wave,Speed,1,0.4722445535461659,0.4722445535461659
1142,1142,Position (vector),Motion graphs and derivatives,0,0.1469145932553737,0.0
1143,1143,Gravity,Normal force,0,0.08250931216190446,0.0
1144,1144,Equations of motion,Speed,1,0.15450609849716948,0.15450609849716948
1145,1145,Newton's laws of motion,Kilogram,0,0.036472017333998685,0.0
1146,1146,Dispersion (optics),Wave,1,0.23015791664219226,0.23015791664219226
1147,1147,Physics,Inelastic collision,0,0.0,0.0
1148,1148,Newton's laws of motion,Force,1,0.4792907564535228,0.4792907564535228
1149,1149,Physics,Gravitational constant,0,0.0,0.0
1150,1150,Plasticity (physics),Fatigue (material),0,0.15868586694114226,0.0
1151,1151,Friction,Mechanical energy,0,0.0,0.0
1152,1152,Motion,Gravity,0,0.0044525755625814244,0.0044525755625814244
1153,1153,Normal force,Contact force,1,0.02627740692372538,0.02627740692372538
1154,1154,Electrostatics,Displacement (vector),1,0.0903222665906116,0.0
1155,1155,Free fall,Distance,1,0.09398200059283736,0.09398200059283736
1156,1156,Refractive index,Total internal reflection,0,0.04165968642641922,0.04165968642641922
1157,1157,Voltage,Potential energy,0,0.27342795534473746,0.27342795534473746
1158,1158,Wave,Equations of motion,0,0.007978187463776761,0.0
1159,1159,Huygens–Fresnel principle,Frequency,0,0.16224246582974208,0.16224246582974208
1160,1160,Newton's law of universal gravitation,Mass,0,0.5764604762683391,0.5764604762683391
1161,1161,Snell's law,Length,0,0.09398200059283736,0.09398200059283736
1162,1162,Electric field,Potential energy,0,0.11529827246263474,0.11529827246263474
1163,1163,Electron,Energy,0,0.11529827246263474,0.11529827246263474
1164,1164,Electromagnetic radiation,Electromagnetic spectrum,0,0.05304416529970495,0.05304416529970495
1165,1165,Acceleration,Kilogram,0,0.10826036047584048,0.0
1166,1166,Physics,Magnetic field,0,0.0,0.0
1167,1167,Motion,Field (physics),0,0.009694471441226404,0.0
1168,1168,Acceleration,Gravitational acceleration,0,0.0,0.0
1169,1169,Acceleration,Magnetic field,0,0.1806445331812232,0.0
1170,1170,Plane mirror,Ray (optics),0,0.4862811587075069,0.0
1171,1171,Motion,Electric potential energy,0,0.009412753430553405,0.0
1172,1172,Hardness,Stiffness,0,0.0,0.0
1173,1173,Electron,Photoelectric effect,0,0.02652208264985248,0.02652208264985248
1174,1174,Electrostatics,Physics,1,1.0,1.0
1175,1175,Gravitational acceleration,Potential energy,0,0.17068070103600896,0.17068070103600896
1176,1176,Non-inertial reference frame,Inertial frame of reference,0,0.13132471570816062,0.13132471570816062
1177,1177,Light,Metre,0,0.09398200059283736,0.09398200059283736
1178,1178,Force,Equations of motion,0,0.007978187463776761,0.007978187463776761
1179,1179,Hertz,Wavelength,0,0.0,0.0
1180,1180,Huygens–Fresnel principle,Wavelength,0,0.18038291502181628,0.18038291502181628
1181,1181,Electron,Magnet,0,0.06312033080205127,0.06312033080205127
1182,1182,Doppler effect,Motion,1,0.07761687836592503,0.07761687836592503
1183,1183,Energy,Hooke's law,0,0.11306623774040228,0.0
1184,1184,Gravity of Earth,Speed,1,0.0953929276492407,0.0953929276492407
1185,1185,Friction,Free body diagram,0,0.0,0.0
1186,1186,Electron,Inelastic collision,0,0.0,0.0
1187,1187,Emission spectrum,Mass,0,0.10475356962837573,0.10475356962837573
1188,1188,Hardness,Strength of materials,1,0.0,0.0
1189,1189,Refractive index,Physics,1,1.0,1.0
1190,1190,Dispersion (optics),Velocity,0,0.15657197877264187,0.15657197877264187
1191,1191,Hooke's law,Energy,0,0.11529827246263474,0.11529827246263474
1192,1192,Angle of incidence,Plane mirror,0,0.0,0.0
1193,1193,Amplitude,Electric current,0,0.048488835521593464,0.0
1194,1194,Euclidean vector,Equations of motion,0,0.007978187463776761,0.0
1195,1195,Physics,Tension (physics),0,0.0,0.0
1196,1196,Free fall,Speed,1,0.15450609849716948,0.15450609849716948
1197,1197,Gravity of Earth,Non-inertial reference frame,0,0.08113415695920606,0.0
1198,1198,Force,Electric potential,0,0.06633556835756386,0.0
1199,1199,Motion,Refractive index,0,0.006569351730931345,0.0
1200,1200,Elastic collision,Potential energy,0,0.2287363847800249,0.2287363847800249
1201,1201,Voltage,Electrostatics,0,0.2133508762950112,0.2133508762950112
1202,1202,Magnetic field,Electrostatics,0,0.2264953060897261,0.2264953060897261
1203,1203,Electron,Electrical resistance and conductance,0,0.08534035051800448,0.0
1204,1204,Hertz,Frequency,1,0.0,0.0
1205,1205,Displacement (vector),Mechanical energy,0,0.04039977304689086,0.0
1206,1206,Energy,Electric field,0,0.202350058445962,0.202350058445962
1207,1207,Wave,Scattering,0,0.031910678583291364,0.031910678583291364
1208,1208,Potential energy,Force,1,0.017334204573364296,0.017334204573364296
1209,1209,Mass,Physics,1,1.0,1.0
1210,1210,Magnetic field,Emission spectrum,0,0.008240979427143023,0.0
1211,1211,Speed,Gravitational field,0,0.08163886283556691,0.0
1212,1212,Mirror image,Plane mirror,1,0.215997920827436,0.215997920827436
1213,1213,Normal force,Friction,0,0.5797479978711988,0.5797479978711988
1214,1214,Physics,Sonic boom,0,0.0,0.0
1215,1215,Electric field,Electroscope,0,0.048488835521593464,0.0
1216,1216,Dielectric,Torque,0,0.0,0.0
1217,1217,Friction,Lever,0,0.0,0.0
1218,1218,Refraction,Diffraction,0,0.150085389380755,0.150085389380755
1219,1219,Physics,Dispersion (optics),0,0.0,0.0
1220,1220,Equations of motion,Gravity,0,0.09276125056304836,0.09276125056304836
1221,1221,Hardness,Fracture,1,0.0,0.0
1222,1222,Electrical resistance and conductance,Joule,0,0.09220991862692772,0.09220991862692772
1223,1223,Plane mirror,Mirror image,0,0.04677318641660515,0.04677318641660515
1224,1224,Scalar multiplication,Position (vector),0,0.14126271862598355,0.0
1225,1225,Field (physics),Electric field,0,0.17886173934232633,0.17886173934232633
1226,1226,Ohm's law,Magnetic field,0,0.2133508762950112,0.2133508762950112
1227,1227,Energy,Length,0,0.06343785040016521,0.0
1228,1228,Electromagnetic spectrum,Frequency,1,0.16224246582974208,0.16224246582974208
1229,1229,Potential energy,Length,0,0.04885667256811052,0.04885667256811052
1230,1230,Elastic collision,Motion,1,0.14198477467861054,0.14198477467861054
1231,1231,Euclidean vector,Velocity,0,0.02706182349156773,0.02706182349156773
1232,1232,Hertz,Electromagnetic radiation,0,0.0,0.0
1233,1233,Motion,Motion graphs and derivatives,0,0.03284675865465672,0.0
1234,1234,Electron,Electrical polarity,0,0.0,0.0
1235,1235,Electric field,Field (physics),1,0.2856839552836406,0.0
1236,1236,Position (vector),Work (physics),0,0.009751243656953172,0.0
1237,1237,Electromagnetic radiation,Absorption spectroscopy,0,0.0,0.0
1238,1238,Motion,Potential energy,0,0.12351146362564115,0.0
1239,1239,Interference (wave propagation),Optical microscope,0,0.06749499597823637,0.0
1240,1240,Light,Geometrical optics,0,0.06686420162329956,0.0
1241,1241,Potential energy,Position (vector),1,0.04587797668094557,0.0
1242,1242,Speed,Inertial frame of reference,0,0.08250931216190446,0.08250931216190446
1243,1243,Curved mirror,Laser,0,0.007622927008533541,0.007622927008533541
1244,1244,Potential energy,Motion,1,0.14198477467861054,0.14198477467861054
1245,1245,Emission spectrum,Absorption spectroscopy,0,0.0,0.0
1246,1246,Distance,Projectile motion,0,0.1469145932553737,0.0
1247,1247,Photoelectric effect,Length,0,0.14097300088925602,0.14097300088925602
1248,1248,Photoelectric effect,Frequency,0,0.01609234213921019,0.01609234213921019
1249,1249,Transverse wave,Equations of motion,0,0.007978187463776761,0.0
1250,1250,Acceleration,Friction,0,0.10871753628884837,0.10871753628884837
1251,1251,Transmission medium,Physics,1,1.0,0.0
1252,1252,Light,Specular reflection,0,0.1469145932553737,0.0
1253,1253,Inelastic collision,Energy,1,0.6560608918090736,0.6560608918090736
1254,1254,Physics,Mirror image,0,0.0,0.0
1255,1255,Gravity of Earth,Distance,1,0.09398200059283736,0.09398200059283736
1256,1256,Distance,Shock wave,0,0.004943759520874807,0.0
1257,1257,Length,Hooke's law,0,0.04039977304689086,0.0
