concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Projectile motion,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.02062763081278556,0.012562915304489141,0.15450609849716948,0.02383637338366331,0.040301172556480566,0.07362598626043566,0.4336072680984901,0.3281826719960137,0.1559581156259877,0.08758522820907791,0.08450326896583417,0.1128432831581456,0.1128432831581456,0.1128432831581456,0.15450609849716948,0.15450609849716948,0.017445636587458516,0.10871753628884837,0.008722818293729258,0.10871753628884837,0.1081169981224719,0.1081169981224719,0.018844372956733715,0.10871753628884837,0.09160413655981066,0.0,0.0,0.011792989930233573,0.14357067320784953,0.14357067320784953,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.12261526381100175,0.14357067320784953,0.0,0.2938291865107474,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.2938291865107474,0.2938291865107474,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16224246582974208,0.16224246582974208,0.16224246582974208,0.0,0.10913959925317562,0.13147236946558405,0.16224246582974208,0.13147236946558405,0.046045394426916283,0.16224246582974208,0.0,0.16224246582974208,0.08549917699419342,0.16224246582974208,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.18513591224677714,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.18513591224677714,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.931211620476048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elastic collision,0.08549917699419342,0.08549917699419342,0.08549917699419342,0.08549917699419342,0.08549917699419342,1.0,0.054526647762341486,0.09337713278676228,0.15703644130611427,0.07063135931299178,0.27719827474260145,0.05845229487534553,0.05845229487534553,0.14087662296870773,0.14087662296870773,0.2105763586511226,0.1949814008940187,0.1949814008940187,0.1128432831581456,0.1128432831581456,0.1128432831581456,0.122946558169237,0.1949814008940187,0.017445636587458516,0.10871753628884837,0.008722818293729258,0.2626461123331274,0.1081169981224719,0.1081169981224719,0.04873544730189753,0.1339788309680347,0.09160413655981066,0.0,0.0,0.08549917699419342,0.2852779630402557,1.054190257819874,0.05845229487534553,0.08549917699419342,0.04527560772496389,0.12261526381100175,0.20435877301833627,0.0,0.14087662296870773,0.0,0.05845229487534553,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.1212045394356833,0.14087662296870773,0.0,0.14087662296870773,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.14087662296870773,0.14087662296870773,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.04427563084408522,0.1949814008940187,0.1949814008940187,0.1949814008940187,0.0,0.10913959925317562,0.4616316129196866,0.1949814008940187,0.13147236946558405,0.046045394426916283,0.1949814008940187,0.0,0.1949814008940187,0.08549917699419342,0.1949814008940187,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.5139374442745558,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.15868586694114226,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.15868586694114226,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.1212045394356833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inelastic collision,0.08889619845625465,0.08889619845625465,0.08889619845625465,0.04225308848525594,0.08889619845625465,1.0,0.054526647762341486,0.09337713278676228,0.15703644130611427,0.07629930789983679,0.0893864001887374,0.08889619845625465,0.07362598626043566,0.14087662296870773,0.14087662296870773,0.2105763586511226,0.1949814008940187,0.1949814008940187,0.1128432831581456,0.1128432831581456,0.1128432831581456,0.122946558169237,0.1949814008940187,0.017445636587458516,0.10871753628884837,0.008722818293729258,0.04550228700508128,0.1081169981224719,0.1081169981224719,0.04873544730189753,0.1339788309680347,0.09160413655981066,0.0,0.0,0.08549917699419342,0.2852779630402557,0.8282923454299012,0.06495689570939972,0.08549917699419342,0.06733585524204627,0.12261526381100175,0.20435877301833627,0.0,0.14087662296870773,0.0,0.08889619845625465,0.08889619845625465,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.1212045394356833,0.14087662296870773,0.0,0.14087662296870773,0.1081169981224719,0.06178219003479246,0.054708026000998035,0.10913959925317562,0.14087662296870773,0.14087662296870773,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.08745858353959722,0.08745858353959722,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.06733585524204627,0.06902436211915843,0.1949814008940187,0.1949814008940187,0.0,0.0360009094758739,0.20868278392259804,0.1949814008940187,0.1081169981224719,0.046045394426916283,0.1949814008940187,0.0,0.1949814008940187,0.08549917699419342,0.1949814008940187,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.08889619845625465,0.09902102579427788,0.2355546619591714,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.15868586694114226,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.15868586694114226,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.1212045394356833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elasticity (physics),0.033982892967206725,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07085553971397163,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.02383637338366331,0.040301172556480566,0.039755501156150036,0.07063135931299178,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07819142063167947,0.07819142063167947,0.017445636587458516,0.07819142063167947,0.008722818293729258,0.20476029152286576,0.07819142063167947,0.07819142063167947,0.018844372956733715,0.08740189706082263,0.07819142063167947,0.0,0.0,0.011792989930233573,0.07819142063167947,0.07819142063167947,0.1405270022442705,0.07819142063167947,0.04527560772496389,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.0,0.05509737275235623,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.05496375663912434,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.04677318641660515,0.0,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.03981205554239517,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,1.066754381475056,0.09175569326869364,0.09175569326869364,0.046045394426916283,0.09175569326869364,0.0,0.09175569326869364,0.08549917699419342,0.09175569326869364,0.08549917699419342,0.08549917699419342,0.09175569326869364,0.04416339243020403,0.09175569326869364,0.08549917699419342,0.0,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.050251661217956566,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.15868586694114226,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.15868586694114226,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.11709196016117808,0.0,0.0,0.634743467764569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Relative velocity,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.01906909870693065,0.012562915304489141,0.15450609849716948,0.02383637338366331,0.040301172556480566,0.042435647301508464,0.09936833227257064,1.805004695978076,0.1559581156259877,0.1559581156259877,0.1559581156259877,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.15450609849716948,0.1559581156259877,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.09160413655981066,0.0,0.0,0.011792989930233573,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.14685324593568627,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.1212045394356833,0.14685324593568627,0.0,0.14685324593568627,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.14685324593568627,0.14685324593568627,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.1559581156259877,0.1559581156259877,0.1559581156259877,0.0,0.10913959925317562,0.13147236946558405,0.1559581156259877,0.13147236946558405,0.046045394426916283,0.1559581156259877,0.0,0.1559581156259877,0.08549917699419342,0.1559581156259877,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.14685324593568627,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.14685324593568627,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.1212045394356833,0.0,0.0,0.13147236946558405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hooke's law,0.10140741236461426,0.10140741236461426,0.10140741236461426,0.10140741236461426,0.10140741236461426,1.0,0.048269491461744925,0.05363184011324245,0.07819142063167947,0.08684183522089152,0.02383637338366331,0.040301172556480566,0.07362598626043566,0.08832740646450722,0.10140741236461426,0.10140741236461426,0.10140741236461426,0.04647679793120879,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.10140741236461426,0.10140741236461426,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.3276164664365852,0.09936833227257064,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.09160413655981066,0.0,0.0,0.011792989930233573,0.09936833227257064,0.09936833227257064,0.3232121051618222,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.2937064918713725,0.0,0.05509737275235623,0.15638184860531265,0.1049103502731737,0.11458086012009393,0.2832858450560569,0.16224246582974208,0.0,0.11709196016117808,0.2937064918713725,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16224246582974208,0.16224246582974208,0.16224246582974208,0.0,0.10913959925317562,0.13147236946558405,0.16224246582974208,0.13147236946558405,0.046045394426916283,0.16224246582974208,0.0,0.16224246582974208,0.08549917699419342,0.16224246582974208,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.5442590855704461,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.5442590855704461,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.11709196016117808,0.0,0.0,0.1269486935529138,0.0,0.7850536464356334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracture,0.033982892967206725,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07085553971397163,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.02383637338366331,0.040301172556480566,0.039755501156150036,0.07063135931299178,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07819142063167947,0.07819142063167947,0.017445636587458516,0.07819142063167947,0.008722818293729258,0.2299062922362001,0.07819142063167947,0.07819142063167947,0.018844372956733715,0.08740189706082263,0.07819142063167947,0.0,0.0,0.011792989930233573,0.07819142063167947,0.07819142063167947,0.1405270022442705,0.07819142063167947,0.04527560772496389,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.0,0.05509737275235623,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.05496375663912434,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.04677318641660515,0.0,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.03981205554239517,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,0.5053047070145001,0.09175569326869364,0.09175569326869364,0.046045394426916283,0.09175569326869364,0.0,0.09175569326869364,0.08549917699419342,0.09175569326869364,0.08549917699419342,0.08549917699419342,0.09175569326869364,0.04416339243020403,0.09175569326869364,0.08549917699419342,0.0,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.050251661217956566,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2004453056098639,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.2004453056098639,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.11709196016117808,0.0,0.0,0.33407550934977315,0.0,0.2004453056098639,0.2551674514435438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creep (deformation),0.033982892967206725,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07085553971397163,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.02383637338366331,0.040301172556480566,0.039755501156150036,0.07063135931299178,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07819142063167947,0.07819142063167947,0.017445636587458516,0.07819142063167947,0.008722818293729258,0.2481942927549888,0.07819142063167947,0.07819142063167947,0.018844372956733715,0.08740189706082263,0.07819142063167947,0.0,0.0,0.011792989930233573,0.07819142063167947,0.07819142063167947,0.1405270022442705,0.07819142063167947,0.04527560772496389,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.0,0.05509737275235623,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.05496375663912434,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.04677318641660515,0.0,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.03981205554239517,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,0.09697767104318693,0.09175569326869364,0.09175569326869364,0.046045394426916283,0.09175569326869364,0.0,0.09175569326869364,0.08549917699419342,0.09175569326869364,0.08549917699419342,0.08549917699419342,0.09175569326869364,0.04416339243020403,0.09175569326869364,0.08549917699419342,0.0,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.050251661217956566,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2308158064598433,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.2308158064598433,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.11709196016117808,0.0,0.0,0.11540790322992164,0.0,0.2308158064598433,0.44074377976612106,0.9920689526526506,0.6613793017684337,0.2308158064598433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fatigue (material),0.033982892967206725,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07085553971397163,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.02383637338366331,0.040301172556480566,0.039755501156150036,0.07063135931299178,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07819142063167947,0.07819142063167947,0.017445636587458516,0.07819142063167947,0.008722818293729258,0.2481942927549888,0.07819142063167947,0.07819142063167947,0.018844372956733715,0.08740189706082263,0.07819142063167947,0.0,0.0,0.011792989930233573,0.07819142063167947,0.07819142063167947,0.1405270022442705,0.07819142063167947,0.04527560772496389,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.0,0.05509737275235623,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.05496375663912434,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.04677318641660515,0.0,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.03981205554239517,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,0.09697767104318693,0.09175569326869364,0.09175569326869364,0.046045394426916283,0.09175569326869364,0.0,0.09175569326869364,0.08549917699419342,0.09175569326869364,0.08549917699419342,0.08549917699419342,0.09175569326869364,0.04416339243020403,0.09175569326869364,0.08549917699419342,0.0,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.050251661217956566,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2308158064598433,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.2308158064598433,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.11709196016117808,0.0,0.0,0.11540790322992164,0.0,0.2308158064598433,0.44074377976612106,0.9920689526526506,0.6613793017684337,0.2308158064598433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deformation (engineering),0.10140741236461426,0.10140741236461426,0.10140741236461426,0.04409017928896272,0.10140741236461426,1.0,0.048269491461744925,0.05363184011324245,0.07819142063167947,0.08684183522089152,0.023318191353583668,0.040301172556480566,0.07362598626043566,0.08832740646450722,0.10140741236461426,0.10140741236461426,0.10140741236461426,0.020207303448351647,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.10140741236461426,0.10140741236461426,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.3323645311675503,0.09936833227257064,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.09160413655981066,0.0,0.0,0.011792989930233573,0.09936833227257064,0.09936833227257064,0.1405270022442705,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.2937064918713725,0.0,0.05509737275235623,0.15638184860531265,0.1049103502731737,0.11458086012009393,0.2832858450560569,0.16224246582974208,0.0,0.11709196016117808,0.2937064918713725,0.0,0.18513591224677714,0.1081169981224719,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16224246582974208,0.16224246582974208,0.16224246582974208,0.0,0.10913959925317562,0.13914187584457252,0.16224246582974208,0.13147236946558405,0.046045394426916283,0.16224246582974208,0.0,0.16224246582974208,0.08549917699419342,0.16224246582974208,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2366343850306287,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.5442590855704461,0.1437660045647232,0.1437660045647232,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.0851722568296792,0.11709196016117808,0.0,0.0,0.22078033661376315,0.0,0.9386510989991268,0.21079050336640576,0.21079050336640576,0.21079050336640576,0.11039016830688156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doppler effect,0.11776904648054408,0.12019875105067562,0.12019875105067562,0.049770509136007,0.023239516659252408,1.0,0.018064042816972027,0.034875467175995836,0.05112915712530254,0.05416515284738633,0.02383637338366331,0.17492570797143772,0.07362598626043566,0.08832740646450722,0.044294593766333136,0.30358252808632724,0.005910659572391761,0.022810698371145417,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11709196016117808,0.1949814008940187,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.10599214183248967,0.09936833227257064,0.09936833227257064,0.04873544730189753,0.09936833227257064,0.09160413655981066,0.0,0.0,0.05112915712530254,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.22523503977865994,0.0,0.2364099183960333,0.014630817124116673,0.0347555761641189,0.30358252808632724,0.20142840148464414,0.30358252808632724,0.0,0.11709196016117808,0.30358252808632724,0.031843627502105384,0.18513591224677714,0.1081169981224719,0.05677805941725202,0.10913959925317562,0.03776650762933697,0.18513591224677714,0.18513591224677714,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.1949814008940187,0.1949814008940187,0.1949814008940187,0.0,0.10913959925317562,0.13147236946558405,0.1949814008940187,0.13147236946558405,0.046045394426916283,0.1949814008940187,0.0,0.1949814008940187,0.08549917699419342,0.1949814008940187,0.08549917699419342,0.08549917699419342,0.09902102579427788,0.04416339243020403,0.09902102579427788,0.08549917699419342,0.0,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.050251661217956566,0.09902102579427788,0.09902102579427788,0.09902102579427788,0.0,0.0,0.0,0.0,0.06446011249824006,0.0,0.03758280292579328,0.2015774391001652,0.0,0.0,0.0,0.038864041902754116,0.13147236946558405,0.0,0.2510340201295808,0.1437660045647232,0.08926591803009536,0.0,0.0,0.04846010163182921,0.0,0.0,0.05353525416666255,0.0,0.047967903821882416,0.12646083734859911,0.0601573675429604,0.05852326849646669,0.11709196016117808,0.0,0.0,0.13147236946558405,0.0,0.13147236946558405,0.13147236946558405,0.13147236946558405,0.13147236946558405,0.13147236946558405,0.3570636721203814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
