,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
919,919,Magnetic field,Metre,0,0.09014906328800673,0.09014906328800673
920,920,Snell's law,Reflection (physics),0,0.1049103502731737,0.1049103502731737
921,921,Voltage,Hertz,0,0.048269491461744925,0.048269491461744925
922,922,Potential energy,Velocity,0,0.13804872423831685,0.13804872423831685
923,923,Hooke's law,Physics,1,1.0,1.0
924,924,Light,Transverse wave,0,0.0,0.0
925,925,Electrical resistance and conductance,Length,0,0.08549917699419342,0.08549917699419342
926,926,Interference (wave propagation),Laser,0,0.0,0.0
927,927,Energy,Electron,0,0.0,0.0
928,928,Wave,Hertz,0,0.048269491461744925,0.048269491461744925
929,929,Euclidean vector,Field (physics),0,0.0,0.0
930,930,Projectile motion,Free fall,0,0.018844372956733715,0.018844372956733715
931,931,Photoelectric effect,Amplitude,0,0.2468633792631353,0.2468633792631353
932,932,Electrostatics,Position (vector),1,0.07997884823689745,0.0
933,933,Shock wave,Rarefaction,0,0.18513591224677714,0.0
934,934,Emission spectrum,Energy,1,0.28924494602314005,0.28924494602314005
935,935,Magnet,Temperature,0,0.09014906328800673,0.09014906328800673
936,936,Elasticity (physics),Temperature,0,0.07085553971397163,0.07085553971397163
937,937,Wave,Crest (physics),0,0.0,0.0
938,938,Capacitance,Potential energy,0,0.09936833227257064,0.09936833227257064
939,939,Rarefaction,Mass,0,0.07362598626043566,0.07362598626043566
940,940,Collision,Velocity,0,0.14087662296870773,0.14087662296870773
941,941,Light,Optical microscope,0,0.0,0.0
942,942,Force,Power (physics),0,0.0,0.0
943,943,Potential energy,Gravitational field,0,0.09160413655981066,0.09160413655981066
944,944,Speed,Position (vector),0,0.0,0.0
945,945,Physics,Plasticity (physics),0,0.0,0.0
946,946,Gravity of Earth,Velocity,1,0.3208897237294357,0.0
947,947,Hooke's law,Kilogram,0,0.07819142063167947,0.07819142063167947
948,948,Ray (optics),Specular reflection,0,0.0,0.0
949,949,Inertial frame of reference,Force,0,0.0,0.0
950,950,Torque,Velocity,0,0.10599288775740867,0.10599288775740867
951,951,Friction,Work (physics),0,0.0,0.0
952,952,Motion graphs and derivatives,Distance,1,0.09014906328800673,0.09014906328800673
953,953,Diffraction,Refractive index,0,0.0,0.0
954,954,Motion,Doppler effect,0,0.0,0.0
955,955,Free fall,Velocity,1,0.3208897237294357,0.3208897237294357
956,956,Refractive index,Electromagnetic radiation,0,0.0,0.0
957,957,Ohm,Metre,0,0.0,0.0
958,958,Electric potential energy,Voltage,0,0.0,0.0
959,959,Magnetic field,Electric field,0,0.05420052707343222,0.05420052707343222
960,960,Distance,Le Sage's theory of gravitation,0,0.0,0.0
961,961,Dielectric,Specular reflection,0,0.18513591224677714,0.0
962,962,Magnetic field,Mechanical energy,0,0.09936833227257064,0.0
963,963,Mechanical energy,Physics,1,1.0,1.0
964,964,Physics,Sound intensity,0,0.0,0.0
965,965,Mass,Field (physics),0,0.0,0.0
966,966,Frequency,Wavelength,0,0.3456087309683895,0.3456087309683895
967,967,Position (vector),Mass,0,0.039755501156150036,0.039755501156150036
968,968,Projectile motion,Physics,1,1.0,0.0
969,969,Torque,Power (physics),0,0.04416339243020403,0.0
970,970,Electromagnetic radiation,Coulomb's law,1,0.0,0.0
971,971,Interference (wave propagation),Kilogram,0,0.012562915304489141,0.0
972,972,Wave,Rarefaction,0,0.0,0.0
973,973,Amplitude,Electric field,0,0.0,0.0
974,974,Angle of incidence,Specular reflection,0,0.0,0.0
975,975,Electromagnetic radiation,Electric current,1,0.09902102579427788,0.09902102579427788
976,976,Position (vector),Displacement (vector),0,0.09014906328800673,0.09014906328800673
977,977,Energy,Photoelectric effect,0,0.0,0.0
978,978,Gravitational acceleration,Speed,1,0.07063135931299178,0.07063135931299178
979,979,Position (vector),Distance,0,0.09014906328800673,0.09014906328800673
980,980,Hooke's law,Creep (deformation),0,0.0,0.0
981,981,Absorption spectroscopy,Length,0,0.13522359493201008,0.13522359493201008
982,982,Kinetic energy,Inelastic collision,0,0.0,0.0
983,983,Velocity,Gravitational acceleration,0,0.0,0.0
984,984,Inertial frame of reference,Elastic collision,0,0.0,0.0
985,985,Physics,Frame of reference,0,0.0,0.0
986,986,Magnet,Field line,0,0.0,0.0
987,987,Hooke's law,Amplitude,0,0.15638184860531265,0.15638184860531265
988,988,Coulomb's law,Electric potential,0,0.08549917699419342,0.08549917699419342
989,989,Physics,Elasticity (physics),0,0.0,0.0
990,990,Ohm's law,Series and parallel circuits,0,0.3074016473008213,0.0
991,991,Mass,Mechanical energy,0,0.0,0.0
992,992,Field line,Mass,0,0.12183137451078235,0.12183137451078235
993,993,Telescope,Electromagnetic spectrum,0,0.0,0.0
994,994,Newton's laws of motion,Motion,1,0.06982639565099559,0.06982639565099559
995,995,Refractive index,Optical microscope,0,0.10913959925317562,0.10913959925317562
996,996,Inertial frame of reference,Distance,1,0.09014906328800673,0.09014906328800673
997,997,Mass,Free fall,0,0.0,0.0
998,998,Electric current,Electromagnetic spectrum,0,0.0,0.0
999,999,Displacement (vector),Motion graphs and derivatives,0,0.0,0.0
1000,1000,Collision,Inelastic collision,0,0.0,0.0
1001,1001,Motion,Relative velocity,0,0.0,0.0
1002,1002,Electromagnetic radiation,Voltage,0,0.09902102579427788,0.09902102579427788
1003,1003,Photoelectric effect,Physics,1,1.0,1.0
1004,1004,Wave,Wavelength,0,0.0,0.0
1005,1005,Magnet,Magnetism,0,0.0,0.0
1006,1006,Temperature,Force,0,0.0,0.0
1007,1007,Acceleration,Potential energy,0,0.0,0.0
1008,1008,Electrical resistance and conductance,Temperature,0,0.019906027771197585,0.019906027771197585
1009,1009,Light,Electromagnetic spectrum,0,0.0,0.0
1010,1010,Shock wave,Temperature,0,0.11776904648054408,0.11776904648054408
1011,1011,Physics,Potential energy,0,0.0,0.0
1012,1012,Refractive index,Transverse wave,0,0.0,0.0
1013,1013,Refractive index,Real image,0,0.0,0.0
1014,1014,Frequency,Absorption spectroscopy,0,0.0,0.0
1015,1015,Field (physics),Gravitational field,0,0.1694184030998649,0.1694184030998649
1016,1016,Wave,Gravitational field,0,0.08832740646450722,0.08832740646450722
1017,1017,Dielectric,Insulator (electricity),1,0.09327143999298423,0.0
1018,1018,Speed,Energy,0,0.0,0.0
1019,1019,Potential energy,Physics,1,1.0,1.0
1020,1020,Electric field,Electromagnetic radiation,0,0.0,0.0
1021,1021,Contact force,Friction,0,0.09936833227257064,0.09936833227257064
1022,1022,Electric potential,Displacement (vector),1,0.13999307246702555,0.0
1023,1023,Electromagnetic spectrum,Field (physics),1,0.051768271589368815,0.0
1024,1024,Sonic boom,Shock wave,0,0.0,0.0
1025,1025,Physics,Photoelectric effect,0,0.0,0.0
1026,1026,Specular reflection,Distance,0,0.07949410637436725,0.07949410637436725
1027,1027,Le Sage's theory of gravitation,Motion,1,0.07535039414033792,0.07535039414033792
1028,1028,Capacitance,Electric charge,1,0.1949814008940187,0.1949814008940187
1029,1029,Energy,Distance,0,0.014187420282614762,0.014187420282614762
1030,1030,Energy,Gravitational field,0,0.059010904450514726,0.059010904450514726
1031,1031,Energy,Refraction,0,0.0,0.0
1032,1032,Refractive index,Dispersion (optics),0,0.0,0.0
1033,1033,Electric field,Energy,1,0.09936833227257064,0.09936833227257064
1034,1034,Non-inertial reference frame,Force,0,0.0,0.0
1035,1035,Electromagnetic spectrum,Energy,1,0.1461692374288061,0.1461692374288061
1036,1036,Electric potential,Electric field,1,0.23266567719327005,0.23266567719327005
1037,1037,Euclidean vector,Scalar (mathematics),0,0.08511684796331792,0.0
1038,1038,Voltage,Energy,0,0.13999307246702555,0.13999307246702555
1039,1039,Coulomb's law,Electromagnetic radiation,0,0.0,0.0
1040,1040,Electric field,Distance,0,0.011531327900938028,0.011531327900938028
1041,1041,Speed,Temperature,0,0.09014906328800673,0.0
1042,1042,Distance,Potential energy,0,0.0,0.0
1043,1043,Speed,Relative velocity,0,0.0,0.0
1044,1044,Emission spectrum,Force,1,0.2626461123331274,0.2626461123331274
1045,1045,Electromagnetic radiation,Energy level,0,0.019308715059175776,0.019308715059175776
1046,1046,Electric potential,Euclidean vector,1,0.122946558169237,0.0
1047,1047,Tension (physics),Potential energy,0,0.07819142063167947,0.07819142063167947
1048,1048,Le Sage's theory of gravitation,Planet,0,0.048546577370789226,0.048546577370789226
1049,1049,Voltage,Ohm's law,0,0.0,0.0
1050,1050,Lever,Work (physics),0,0.023318191353583668,0.0
1051,1051,Work (physics),Mechanical energy,0,0.0,0.0
1052,1052,Work (physics),Length,0,0.062410889968620036,0.062410889968620036
1053,1053,Amplitude,Geometrical optics,0,0.0,0.0
1054,1054,Hooke's law,Tension (physics),0,0.3232121051618222,0.0
1055,1055,Field line,Gravitational field,0,0.1694184030998649,0.1694184030998649
1056,1056,Magnetism,Voltage,0,0.0,0.0
1057,1057,Photoelectric effect,Electromagnetic spectrum,0,0.055369339595873125,0.0
1058,1058,Light,Total internal reflection,0,0.0,0.0
1059,1059,Electromagnetic radiation,Frequency,0,0.058216414209495686,0.058216414209495686
1060,1060,Electrostatics,Coulomb,0,0.05836721542662704,0.05836721542662704
1061,1061,Electrical conductor,Capacitance,0,0.0,0.0
1062,1062,Wavelength,Standing wave,0,0.0,0.0
1063,1063,Force,Coulomb,0,0.0,0.0
1064,1064,Gravitational field,Force,1,0.3640182960406502,0.3640182960406502
1065,1065,Wave,Specular reflection,0,0.0,0.0
1066,1066,Gravitational acceleration,Acceleration,1,0.017445636587458516,0.017445636587458516
1067,1067,Speed,Doppler effect,0,0.0,0.0
1068,1068,Direction (geometry),Distance,0,0.062410889968620036,0.062410889968620036
1069,1069,Physics,Electrostatics,0,0.0,0.0
1070,1070,Physics,Magnetism,0,0.0,0.0
1071,1071,Wavelength,Emission spectrum,0,0.0,0.0
1072,1072,Magnetic field,Equations of motion,0,0.008722818293729258,0.0
1073,1073,Frequency,Emission spectrum,0,0.0,0.0
1074,1074,Elasticity (physics),Potential energy,0,0.07819142063167947,0.0
1075,1075,Electric potential,Potential energy,1,0.1857785759310933,0.1857785759310933
1076,1076,Le Sage's theory of gravitation,Temperature,0,0.09014906328800673,0.09014906328800673
1077,1077,Laser,Physics,0,1.0,1.0
1078,1078,Physics,Normal force,0,0.0,0.0
1079,1079,Electron,Velocity,0,0.1052233670960595,0.1052233670960595
1080,1080,Direction (geometry),Euclidean vector,0,0.0,0.0
1081,1081,Electric current,Insulator (electricity),0,0.08549917699419342,0.0
1082,1082,Physics,Equations of motion,0,0.0,0.0
1083,1083,Acceleration,Normal force,0,0.0,0.0
1084,1084,Strength of materials,Physics,1,1.0,0.0
1085,1085,Motion,Electric potential,0,0.0,0.0
1086,1086,Work (physics),Kilogram,0,0.0,0.0
1087,1087,Collision,Elastic collision,0,0.0,0.0
1088,1088,Potential energy,Kinetic energy,0,0.0,0.0
1089,1089,Physics,Newton's laws of motion,0,0.0,0.0
1090,1090,Mechanical energy,Velocity,1,0.09336231186093497,0.09336231186093497
1091,1091,Capacitance,Force,0,0.10599214183248967,0.10599214183248967
1092,1092,Speed,Mechanical energy,0,0.0,0.0
1093,1093,Electromotive force,Field (physics),1,0.13999307246702555,0.0
1094,1094,Scattering,Energy,0,0.1941310184601331,0.1941310184601331
1095,1095,Field line,Velocity,0,0.11645191586955328,0.11645191586955328
1096,1096,Physics,Strength of materials,0,0.0,0.0
1097,1097,Interference (wave propagation),Length,0,0.09014906328800673,0.09014906328800673
1098,1098,Fatigue (material),Strength of materials,0,0.09175569326869364,0.0
1099,1099,Lever,Distance,0,0.10979829610023599,0.10979829610023599
1100,1100,Electromagnetic radiation,Field (physics),1,0.060903848928669214,0.0
1101,1101,Voltage,Electron,0,0.10913959925317562,0.10913959925317562
1102,1102,Distance,Work (physics),0,0.0,0.0
1103,1103,Refraction,Refractive index,0,0.0,0.0
1104,1104,Wavelength,Amplitude,0,0.2510340201295808,0.2510340201295808
1105,1105,Elasticity (physics),Fatigue (material),0,0.0,0.0
1106,1106,Coulomb's law,Force,0,0.19352871435072544,0.19352871435072544
1107,1107,Potential energy,Elastic collision,0,0.0,0.0
1108,1108,Elastic collision,Speed,1,0.07063135931299178,0.07063135931299178
1109,1109,Newton's law of universal gravitation,Coulomb's law,0,0.0,0.0
1110,1110,Joule,Voltage,0,0.0,0.0
1111,1111,Relative velocity,Motion,1,0.09936833227257064,0.09936833227257064
1112,1112,Electromagnetic spectrum,Length,0,0.08549917699419342,0.08549917699419342
1113,1113,Electric potential,Mass,0,0.12183137451078235,0.12183137451078235
1114,1114,Free fall,Force,1,0.10920548881219508,0.10920548881219508
1115,1115,Pigment,Subtractive color,0,0.0,0.0
1116,1116,Gravitational field,Gravity,1,0.09936833227257064,0.09936833227257064
1117,1117,Strength of materials,Fracture,1,0.0,0.0
1118,1118,Collision,Distance,0,0.08549917699419342,0.08549917699419342
1119,1119,Wave,Speed,0,0.019619822031386604,0.019619822031386604
1120,1120,Electric potential energy,Coulomb's law,1,0.0,0.0
1121,1121,Electric potential,Electron,0,0.10913959925317562,0.10913959925317562
1122,1122,Mass,Planet,0,0.0,0.0
1123,1123,Electric potential energy,Euclidean vector,1,0.10464749290388772,0.0
1124,1124,Refractive index,Length,0,0.09014906328800673,0.09014906328800673
1125,1125,Electric potential,Electric potential energy,1,0.15014489618492502,0.15014489618492502
1126,1126,Gravity of Earth,Mass,1,0.2905209699872503,0.2905209699872503
1127,1127,Dielectric,Dispersion (optics),0,0.0,0.0
1128,1128,Acceleration,Distance,1,0.09014906328800673,0.09014906328800673
1129,1129,Crest (physics),Wave,1,0.4895108197856209,0.4895108197856209
1130,1130,Wave,Sonic boom,0,0.0,0.0
1131,1131,Diffraction,Electron,0,0.10913959925317562,0.10913959925317562
1132,1132,Displacement (vector),Euclidean vector,1,0.0,0.0
1133,1133,Field line,Capacitance,0,0.0,0.0
1134,1134,Displacement (vector),Electric potential energy,0,0.0,0.0
1135,1135,Stiffness,Physics,1,1.0,1.0
1136,1136,Geometrical optics,Diffraction,0,0.0,0.0
1137,1137,Mass,Coulomb,0,0.0,0.0
1138,1138,Collision,Physics,1,1.0,0.0
1139,1139,Magnetism,Energy,0,0.09936833227257064,0.09936833227257064
1140,1140,Refractive index,Energy,0,0.09936833227257064,0.09936833227257064
1141,1141,Shock wave,Speed,1,0.4722445535461659,0.4722445535461659
1142,1142,Position (vector),Motion graphs and derivatives,0,0.0,0.0
1143,1143,Gravity,Normal force,0,0.0,0.0
1144,1144,Equations of motion,Speed,1,0.15450609849716948,0.15450609849716948
1145,1145,Newton's laws of motion,Kilogram,0,0.04774756661334556,0.0
1146,1146,Dispersion (optics),Wave,1,0.2537638568106222,0.2537638568106222
1147,1147,Physics,Inelastic collision,0,0.0,0.0
1148,1148,Newton's laws of motion,Force,1,0.5829211902813115,0.5829211902813115
1149,1149,Physics,Gravitational constant,0,0.0,0.0
1150,1150,Plasticity (physics),Fatigue (material),0,0.0,0.0
1151,1151,Friction,Mechanical energy,0,0.0,0.0
1152,1152,Motion,Gravity,0,0.0,0.0
1153,1153,Normal force,Contact force,1,0.0,0.0
1154,1154,Electrostatics,Displacement (vector),1,0.11645191586955328,0.0
1155,1155,Free fall,Distance,1,0.09014906328800673,0.09014906328800673
1156,1156,Refractive index,Total internal reflection,0,0.0,0.0
1157,1157,Voltage,Potential energy,0,0.3173717338822845,0.3173717338822845
1158,1158,Wave,Equations of motion,0,0.008722818293729258,0.0
1159,1159,Huygens–Fresnel principle,Frequency,0,0.16224246582974208,0.16224246582974208
1160,1160,Newton's law of universal gravitation,Mass,0,0.6830333443317268,0.6830333443317268
1161,1161,Snell's law,Length,0,0.05496375663912434,0.05496375663912434
1162,1162,Electric field,Potential energy,0,0.09936833227257064,0.09936833227257064
1163,1163,Electron,Energy,0,0.09936833227257064,0.09936833227257064
1164,1164,Electromagnetic radiation,Electromagnetic spectrum,0,0.0,0.0
1165,1165,Acceleration,Kilogram,0,0.012562915304489141,0.0
1166,1166,Physics,Magnetic field,0,0.0,0.0
1167,1167,Motion,Field (physics),0,0.0,0.0
1168,1168,Acceleration,Gravitational acceleration,0,0.0,0.0
1169,1169,Acceleration,Magnetic field,0,0.0,0.0
1170,1170,Plane mirror,Ray (optics),0,0.5167097164174137,0.0
1171,1171,Motion,Electric potential energy,0,0.0,0.0
1172,1172,Hardness,Stiffness,0,0.0,0.0
1173,1173,Electron,Photoelectric effect,0,0.0,0.0
1174,1174,Electrostatics,Physics,1,1.0,1.0
1175,1175,Gravitational acceleration,Potential energy,0,0.0,0.0
1176,1176,Non-inertial reference frame,Inertial frame of reference,0,0.26264943141632124,0.26264943141632124
1177,1177,Light,Metre,0,0.05496375663912434,0.05496375663912434
1178,1178,Force,Equations of motion,0,0.008722818293729258,0.008722818293729258
1179,1179,Hertz,Wavelength,0,0.0,0.0
1180,1180,Huygens–Fresnel principle,Wavelength,0,0.1770986981325736,0.1770986981325736
1181,1181,Electron,Magnet,0,0.06506932208287307,0.06506932208287307
1182,1182,Doppler effect,Motion,1,0.08832740646450722,0.08832740646450722
1183,1183,Energy,Hooke's law,0,0.0,0.0
1184,1184,Gravity of Earth,Speed,1,0.07063135931299178,0.07063135931299178
1185,1185,Friction,Free body diagram,0,0.0,0.0
1186,1186,Electron,Inelastic collision,0,0.0,0.0
1187,1187,Emission spectrum,Mass,0,0.07362598626043566,0.07362598626043566
1188,1188,Hardness,Strength of materials,1,0.0,0.0
1189,1189,Refractive index,Physics,1,1.0,1.0
1190,1190,Dispersion (optics),Velocity,0,0.2147575114246372,0.2147575114246372
1191,1191,Hooke's law,Energy,0,0.09936833227257064,0.09936833227257064
1192,1192,Angle of incidence,Plane mirror,0,0.0,0.0
1193,1193,Amplitude,Electric current,0,0.0,0.0
1194,1194,Euclidean vector,Equations of motion,0,0.0,0.0
1195,1195,Physics,Tension (physics),0,0.0,0.0
1196,1196,Free fall,Speed,1,0.07063135931299178,0.07063135931299178
1197,1197,Gravity of Earth,Non-inertial reference frame,0,0.1128432831581456,0.0
1198,1198,Force,Electric potential,0,0.0,0.0
1199,1199,Motion,Refractive index,0,0.0,0.0
1200,1200,Elastic collision,Potential energy,0,0.2852779630402557,0.2852779630402557
1201,1201,Voltage,Electrostatics,0,0.2277256168211059,0.2277256168211059
1202,1202,Magnetic field,Electrostatics,0,0.0,0.0
1203,1203,Electron,Electrical resistance and conductance,0,0.08549917699419342,0.0
1204,1204,Hertz,Frequency,1,0.0,0.0
1205,1205,Displacement (vector),Mechanical energy,0,0.0,0.0
1206,1206,Energy,Electric field,0,0.0,0.0
1207,1207,Wave,Scattering,0,0.0,0.0
1208,1208,Potential energy,Force,1,0.03033485800338752,0.03033485800338752
1209,1209,Mass,Physics,1,1.0,1.0
1210,1210,Magnetic field,Emission spectrum,0,0.0,0.0
1211,1211,Speed,Gravitational field,0,0.0,0.0
1212,1212,Mirror image,Plane mirror,1,0.0,0.0
1213,1213,Normal force,Friction,0,0.08740189706082263,0.08740189706082263
1214,1214,Physics,Sonic boom,0,0.0,0.0
1215,1215,Electric field,Electroscope,0,0.0,0.0
1216,1216,Dielectric,Torque,0,0.0,0.0
1217,1217,Friction,Lever,0,0.0,0.0
1218,1218,Refraction,Diffraction,0,0.0,0.0
1219,1219,Physics,Dispersion (optics),0,0.0,0.0
1220,1220,Equations of motion,Gravity,0,0.0,0.0
1221,1221,Hardness,Fracture,1,0.0,0.0
1222,1222,Electrical resistance and conductance,Joule,0,0.09337713278676228,0.09337713278676228
1223,1223,Plane mirror,Mirror image,0,0.04677318641660515,0.04677318641660515
1224,1224,Scalar multiplication,Position (vector),0,0.1949814008940187,0.0
1225,1225,Field (physics),Electric field,0,0.0,0.0
1226,1226,Ohm's law,Magnetic field,0,0.0,0.0
1227,1227,Energy,Length,0,0.08549917699419342,0.0
1228,1228,Electromagnetic spectrum,Frequency,1,0.16224246582974208,0.16224246582974208
1229,1229,Potential energy,Length,0,0.08549917699419342,0.08549917699419342
1230,1230,Elastic collision,Motion,1,0.14087662296870773,0.14087662296870773
1231,1231,Euclidean vector,Velocity,0,0.02776930301504732,0.02776930301504732
1232,1232,Hertz,Electromagnetic radiation,0,0.0,0.0
1233,1233,Motion,Motion graphs and derivatives,0,0.0,0.0
1234,1234,Electron,Electrical polarity,0,0.0,0.0
1235,1235,Electric field,Field (physics),1,0.1815435277654578,0.0
1236,1236,Position (vector),Work (physics),0,0.02383637338366331,0.0
1237,1237,Electromagnetic radiation,Absorption spectroscopy,0,0.0,0.0
1238,1238,Motion,Potential energy,0,0.0,0.0
1239,1239,Interference (wave propagation),Optical microscope,0,0.0,0.0
1240,1240,Light,Geometrical optics,0,0.0,0.0
1241,1241,Potential energy,Position (vector),1,0.08028645919165475,0.0
1242,1242,Speed,Inertial frame of reference,0,0.0,0.0
1243,1243,Curved mirror,Laser,0,0.0,0.0
1244,1244,Potential energy,Motion,1,0.13804872423831685,0.13804872423831685
1245,1245,Emission spectrum,Absorption spectroscopy,0,0.0,0.0
1246,1246,Distance,Projectile motion,0,0.0,0.0
1247,1247,Photoelectric effect,Length,0,0.13522359493201008,0.13522359493201008
1248,1248,Photoelectric effect,Frequency,0,0.017362790202832046,0.017362790202832046
1249,1249,Transverse wave,Equations of motion,0,0.008722818293729258,0.0
1250,1250,Acceleration,Friction,0,0.0,0.0
1251,1251,Transmission medium,Physics,1,1.0,0.0
1252,1252,Light,Specular reflection,0,0.0,0.0
1253,1253,Inelastic collision,Energy,1,0.8282923454299012,0.8282923454299012
1254,1254,Physics,Mirror image,0,0.0,0.0
1255,1255,Gravity of Earth,Distance,1,0.09014906328800673,0.09014906328800673
1256,1256,Distance,Shock wave,0,0.0,0.0
1257,1257,Length,Hooke's law,0,0.0,0.0
1258,1258,Electron,Optical microscope,0,0.6759962024677777,0.6759962024677777
1259,1259,Wave,Potential energy,0,0.08832740646450722,0.0
1260,1260,Rarefaction,Physics,1,1.0,0.0
1261,1261,Physics,Standing wave,0,0.0,0.0
1262,1262,Electric field,Dielectric,0,0.0,0.0
1263,1263,Hooke's law,Force,1,0.3276164664365852,0.3276164664365852
1264,1264,Power (physics),Length,0,0.06490732556736484,0.06490732556736484
1265,1265,Speed,Displacement (vector),0,0.0,0.0
1266,1266,Reflection (physics),Light,1,0.14443000624404062,0.14443000624404062
1267,1267,Laser,Dispersion (optics),0,0.0,0.0
1268,1268,Acceleration,Newton's laws of motion,0,0.0,0.0
1269,1269,Series and parallel circuits,Voltage,1,0.0,0.0
1270,1270,Angle of incidence,Refractive index,0,0.0,0.0
1271,1271,Coulomb's law,Electromotive force,0,0.09902102579427788,0.09902102579427788
1272,1272,Gravitational field,Normal force,0,0.0,0.0
1273,1273,Coulomb's law,Field (physics),0,0.020969426466579767,0.0
1274,1274,Light,Ray (optics),0,0.0,0.0
1275,1275,Contact force,Normal force,0,0.0,0.0
1276,1276,Electric potential,Energy,1,0.04040450465511713,0.04040450465511713
1277,1277,Hooke's law,Electric field,0,0.16224246582974208,0.16224246582974208
1278,1278,Distance,Gravitational acceleration,0,0.0,0.0
1279,1279,Voltage,Free fall,0,0.04873544730189753,0.0
1280,1280,Elastic collision,Velocity,1,0.14087662296870773,0.14087662296870773
1281,1281,Mechanical energy,Mass,1,0.03255838456753666,0.03255838456753666
1282,1282,Force,Metre,0,0.07085553971397163,0.07085553971397163
1283,1283,Wave,Field (physics),0,0.0,0.0
1284,1284,Refraction,Velocity,0,0.2147575114246372,0.2147575114246372
1285,1285,Motion graphs and derivatives,Motion,1,0.3668984576217993,0.0
1286,1286,Refracting telescope,Gravity,0,0.09936833227257064,0.09936833227257064
1287,1287,Sound,Sonic boom,0,0.0,0.0
1288,1288,Lever,Velocity,0,0.10979829610023599,0.10979829610023599
1289,1289,Electron,Collision,0,0.0,0.0
1290,1290,Optical microscope,Wavelength,0,0.2468633792631353,0.2468633792631353
1291,1291,Coulomb,Electromotive force,0,0.0,0.0
1292,1292,Insulator (electricity),Electric current,1,0.0,0.0
1293,1293,Magnet,Wave,0,0.11645191586955328,0.11645191586955328
1294,1294,Interference (wave propagation),Distance,0,0.15031909585151354,0.15031909585151354
1295,1295,Magnetic field,Tangential and normal components,0,0.0,0.0
1296,1296,Projectile motion,Force,1,0.10871753628884837,0.10871753628884837
1297,1297,Torque,Force,1,0.3276164664365852,0.3276164664365852
1298,1298,Wave,Electric field,0,0.0,0.0
1299,1299,Gravitational field,Gravity of Earth,0,0.0,0.0
1300,1300,Friction,Energy,0,0.0,0.0
1301,1301,Joule,Mass,0,0.0,0.0
1302,1302,Electric potential energy,Distance,1,0.09014906328800673,0.09014906328800673
1303,1303,Acceleration,Length,0,0.09014906328800673,0.0
1304,1304,Field (physics),Electromagnetic radiation,0,0.0,0.0
1305,1305,Acceleration,Gravity of Earth,0,0.0,0.0
1306,1306,Electron,Mass,0,0.07362598626043566,0.07362598626043566
1307,1307,Dielectric,Distance,0,0.17278784491563454,0.17278784491563454
1308,1308,Electron,Telescope,0,0.5129950619651604,0.5129950619651604
1309,1309,Voltmeter,Electroscope,0,0.11095712315695376,0.0
1310,1310,Euclidean vector,Mechanical energy,0,0.0,0.0
1311,1311,Electron,Coulomb,0,0.0,0.0
1312,1312,Hardness,Crystallinity,0,0.0,0.0
1313,1313,Electron,Electric current,0,0.0,0.0
1314,1314,Euclidean vector,Physics,0,1.0,1.0
1315,1315,Projectile motion,Acceleration,1,0.017445636587458516,0.017445636587458516
1316,1316,Euclidean vector,Potential energy,0,0.0,0.0
1317,1317,Standing wave,Wavelength,1,0.06776641783693911,0.06776641783693911
1318,1318,Gravity of Earth,Metre,0,0.09014906328800673,0.09014906328800673
1319,1319,Series and parallel circuits,Electric current,1,0.0,0.0
1320,1320,Field line,Force,0,0.13898880394279373,0.13898880394279373
1321,1321,Energy level,Diffraction,0,0.0,0.0
1322,1322,Electrical resistance and conductance,Ohmmeter,0,0.0,0.0
1323,1323,Speed,Gravitational acceleration,0,0.0,0.0
1324,1324,Physics,Specular reflection,0,0.0,0.0
1325,1325,Electromagnetic spectrum,Absorption spectroscopy,1,0.0,0.0
1326,1326,Work (physics),Metre,0,0.062410889968620036,0.062410889968620036
1327,1327,Electrical conductor,Electric field,0,0.1476960388753801,0.1476960388753801
1328,1328,Voltage,Electromagnetic spectrum,0,0.0,0.0
1329,1329,Deformation (engineering),Force,1,0.3323645311675503,0.3323645311675503
1330,1330,Voltmeter,Amplitude,0,0.09257376722367576,0.0
1331,1331,Snell's law,Refracting telescope,0,0.0,0.0
1332,1332,Distance,Contact force,0,0.0,0.0
1333,1333,Mechanical energy,Energy,1,0.3141798551630661,0.3141798551630661
1334,1334,Refractive index,Motion,1,0.08832740646450722,0.08832740646450722
1335,1335,Voltage,Equations of motion,0,0.008722818293729258,0.0
1336,1336,Speed,Transverse wave,0,0.0,0.0
1337,1337,Dielectric,Electric current,1,0.1999463020845996,0.1999463020845996
1338,1338,Tension (physics),Contact force,0,0.0,0.0
1339,1339,Euclidean vector,Displacement (vector),0,0.14396133750091172,0.0
1340,1340,Electric current,Power (physics),0,0.04416339243020403,0.0
1341,1341,Scattering,Laser,0,0.03981205554239517,0.03981205554239517
1342,1342,Magnet,Mechanical energy,0,0.09936833227257064,0.09936833227257064
1343,1343,Free fall,Position (vector),1,0.1559581156259877,0.0
1344,1344,Magnification,Optical microscope,0,0.10913959925317562,0.10913959925317562
1345,1345,Wave,Standing wave,0,0.0,0.0
1346,1346,Electromagnetic radiation,Diffraction,0,0.1437660045647232,0.1437660045647232
1347,1347,Electron,Physics,0,1.0,1.0
1348,1348,Geometrical optics,Wavelength,0,0.0022767373581580336,0.0022767373581580336
1349,1349,Intensity (physics),Electric field,0,0.1949814008940187,0.1949814008940187
1350,1350,Velocity,Relative velocity,0,0.0,0.0
