,Unnamed: 0,topic_a,topic_b,relation,refd_equal,refd_tfidf
901,901,Friction,Potential energy,0,0.13888888888888884,0.0
902,902,Hardness,Force,1,0.35833333333333334,0.0
903,903,Electric field,Absorption spectroscopy,0,-0.5583333333333333,0.0
904,904,Physics,Refraction,0,-0.2610526315789473,0.0
905,905,Relative velocity,Elastic collision,0,-0.35000000000000003,0.0
906,906,Geometrical optics,Virtual image,0,-0.2727272727272727,0.0
907,907,Physics,Creep (deformation),0,-0.6666666666666666,0.0
908,908,Geometrical optics,Refractive index,0,0.15151515151515152,0.0
909,909,Magnetic field,Planet,0,-0.21551724137931033,0.0
910,910,Electromagnetic radiation,Le Sage's theory of gravitation,0,-0.522198731501057,0.0
911,911,Newton's law of universal gravitation,Energy,0,0.11887477313974593,0.0
912,912,Relative velocity,Speed,1,0.24629629629629624,0.0
913,913,Snell's law,Electromagnetic radiation,0,0.0503875968992248,0.0
914,914,Reflection (physics),Wave,1,0.3966346153846154,0.0
915,915,Acceleration,Tension (physics),0,-0.5850815850815851,0.0
916,916,Force,Strength of materials,0,-0.10833333333333334,0.0
917,917,Joule,Electrostatics,0,-0.20190476190476192,0.0
918,918,Capacitance,Planet,0,-0.25,0.0
919,919,Magnetic field,Metre,0,-0.1896551724137931,0.0
920,920,Snell's law,Reflection (physics),0,0.1923076923076923,0.0
921,921,Voltage,Hertz,0,-0.05428571428571427,0.0
922,922,Potential energy,Velocity,0,-0.06182795698924726,0.0
923,923,Hooke's law,Physics,1,0.42,0.0
924,924,Light,Transverse wave,0,-0.07389162561576354,0.0
925,925,Electrical resistance and conductance,Length,0,-0.12000000000000001,0.0
926,926,Interference (wave propagation),Laser,0,-0.2207792207792208,0.0
927,927,Energy,Electron,0,-0.14530892448512583,0.0
928,928,Wave,Hertz,0,-0.0669642857142857,0.0
929,929,Euclidean vector,Field (physics),0,-0.08668730650154796,0.0
930,930,Projectile motion,Free fall,0,0.25,0.0
931,931,Photoelectric effect,Amplitude,0,-0.045454545454545456,0.0
932,932,Electrostatics,Position (vector),1,0.08,0.0
933,933,Shock wave,Rarefaction,0,0.0,0.0
934,934,Emission spectrum,Energy,1,0.41812865497076024,0.0
935,935,Magnet,Temperature,0,0.08974358974358973,0.0
936,936,Elasticity (physics),Temperature,0,0.125,0.0
937,937,Wave,Crest (physics),0,-0.65625,0.0
938,938,Capacitance,Potential energy,0,0.1219806763285024,0.0
939,939,Rarefaction,Mass,0,0.0,0.0
940,940,Collision,Velocity,0,0.5,0.0
941,941,Light,Optical microscope,0,-0.16551724137931034,0.0
942,942,Force,Power (physics),0,-0.23333333333333328,0.0
943,943,Potential energy,Gravitational field,0,-0.3055555555555556,0.0
944,944,Speed,Position (vector),0,-0.2768031189083821,0.0
945,945,Physics,Plasticity (physics),0,-0.6,0.0
946,946,Gravity of Earth,Velocity,1,0.4164222873900293,0.0
947,947,Hooke's law,Kilogram,0,0.1904761904761905,0.0
948,948,Ray (optics),Specular reflection,0,0.1,0.0
949,949,Inertial frame of reference,Force,0,0.5880952380952381,0.0
950,950,Torque,Velocity,0,0.08924731182795709,0.0
951,951,Friction,Work (physics),0,0.1166666666666667,0.0
952,952,Motion graphs and derivatives,Distance,1,0.8333333333333334,0.0
953,953,Diffraction,Refractive index,0,0.16666666666666669,0.0
954,954,Motion,Doppler effect,0,0.06896551724137931,0.0
955,955,Free fall,Velocity,1,0.5529953917050692,0.0
956,956,Refractive index,Electromagnetic radiation,0,0.42054263565891475,0.0
957,957,Ohm,Metre,0,0.22222222222222227,0.0
958,958,Electric potential energy,Voltage,0,-0.04571428571428571,0.0
959,959,Magnetic field,Electric field,0,-0.11637931034482762,0.0
960,960,Distance,Le Sage's theory of gravitation,0,-0.18181818181818182,0.0
961,961,Dielectric,Specular reflection,0,-0.2,0.0
962,962,Magnetic field,Mechanical energy,0,-0.30831643002028397,0.0
963,963,Mechanical energy,Physics,1,0.2917647058823529,0.0
964,964,Physics,Sound intensity,0,-1.0,0.0
965,965,Mass,Field (physics),0,-0.1969924812030075,0.0
966,966,Frequency,Wavelength,0,0.03205128205128205,0.0
967,967,Position (vector),Mass,0,0.3458646616541353,0.0
968,968,Projectile motion,Physics,1,0.5,0.0
969,969,Torque,Power (physics),0,0.06666666666666676,0.0
970,970,Electromagnetic radiation,Coulomb's law,1,-0.23488372093023252,0.0
971,971,Interference (wave propagation),Kilogram,0,0.07142857142857142,0.0
972,972,Wave,Rarefaction,0,-0.21875,0.0
973,973,Amplitude,Electric field,0,0.5037878787878788,0.0
974,974,Angle of incidence,Specular reflection,0,0.3333333333333333,0.0
975,975,Electromagnetic radiation,Electric current,1,-0.14253563390847712,0.0
976,976,Position (vector),Displacement (vector),0,0.27041742286751363,0.0
977,977,Energy,Photoelectric effect,0,-0.569377990430622,0.0
978,978,Gravitational acceleration,Speed,1,0.2804232804232804,0.0
979,979,Position (vector),Distance,0,0.07894736842105265,0.0
980,980,Hooke's law,Creep (deformation),0,0.0,0.0
981,981,Absorption spectroscopy,Length,0,0.1,0.0
982,982,Kinetic energy,Inelastic collision,0,-0.5666666666666667,0.0
983,983,Velocity,Gravitational acceleration,0,-0.1889400921658986,0.0
984,984,Inertial frame of reference,Elastic collision,0,-0.3523809523809524,0.0
985,985,Physics,Frame of reference,0,0.03428571428571431,0.0
986,986,Magnet,Field line,0,0.013888888888888895,0.0
987,987,Hooke's law,Amplitude,0,0.0,0.0
988,988,Coulomb's law,Electric potential,0,0.1333333333333333,0.0
989,989,Physics,Elasticity (physics),0,-0.42,0.0
990,990,Ohm's law,Series and parallel circuits,0,-0.14645308924485123,0.0
991,991,Mass,Mechanical energy,0,-0.41680672268907565,0.0
992,992,Field line,Mass,0,0.2222222222222222,0.0
993,993,Telescope,Electromagnetic spectrum,0,0.43333333333333335,0.0
994,994,Newton's laws of motion,Motion,1,-0.6786833855799373,0.0
995,995,Refractive index,Optical microscope,0,-0.15833333333333335,0.0
996,996,Inertial frame of reference,Distance,1,0.023809523809523836,0.0
997,997,Mass,Free fall,0,-0.42857142857142855,0.0
998,998,Electric current,Electromagnetic spectrum,0,-0.23655913978494622,0.0
999,999,Displacement (vector),Motion graphs and derivatives,0,-1.0,0.0
1000,1000,Collision,Inelastic collision,0,0.16666666666666666,0.0
1001,1001,Motion,Relative velocity,0,0.6396551724137931,0.0
1002,1002,Electromagnetic radiation,Voltage,0,-0.2781395348837209,0.0
1003,1003,Photoelectric effect,Physics,1,0.38,0.0
1004,1004,Wave,Wavelength,0,-0.03125,0.0
1005,1005,Magnet,Magnetism,0,0.625,0.0
1006,1006,Temperature,Force,0,0.34487179487179487,0.0
1007,1007,Acceleration,Potential energy,0,0.05303030303030298,0.0
1008,1008,Electrical resistance and conductance,Temperature,0,0.006153846153846149,0.0
1009,1009,Light,Electromagnetic spectrum,0,-0.5019157088122606,0.0
1010,1010,Shock wave,Temperature,0,0.5,0.0
1011,1011,Physics,Potential energy,0,0.06666666666666671,0.0
1012,1012,Refractive index,Transverse wave,0,-0.01785714285714285,0.0
1013,1013,Refractive index,Real image,0,-0.5,0.0
1014,1014,Frequency,Absorption spectroscopy,0,-0.523076923076923,0.0
1015,1015,Field (physics),Gravitational field,0,-0.022556390977443608,0.0
1016,1016,Wave,Gravitational field,0,-0.15178571428571427,0.0
1017,1017,Dielectric,Insulator (electricity),1,0.14102564102564105,0.0
1018,1018,Speed,Energy,0,0.2729044834307992,0.0
1019,1019,Potential energy,Physics,1,-0.06666666666666671,0.0
1020,1020,Electric field,Electromagnetic radiation,0,0.057170542635658905,0.0
1021,1021,Contact force,Friction,0,0.7261904761904763,0.0
1022,1022,Electric potential,Displacement (vector),1,0.34051724137931033,0.0
1023,1023,Electromagnetic spectrum,Field (physics),1,0.005847953216374269,0.0
1024,1024,Sonic boom,Shock wave,0,0.0,0.0
1025,1025,Physics,Photoelectric effect,0,-0.38,0.0
1026,1026,Specular reflection,Distance,0,0.2,0.0
1027,1027,Le Sage's theory of gravitation,Motion,1,-0.06896551724137931,0.0
1028,1028,Capacitance,Electric charge,1,0.17391304347826086,0.0
1029,1029,Energy,Distance,0,-0.3355263157894737,0.0
1030,1030,Energy,Gravitational field,0,-0.5300751879699248,0.0
1031,1031,Energy,Refraction,0,-0.21052631578947367,0.0
1032,1032,Refractive index,Dispersion (optics),0,-0.20833333333333331,0.0
1033,1033,Electric field,Energy,1,0.07456140350877194,0.0
1034,1034,Non-inertial reference frame,Force,0,0.6166666666666667,0.0
1035,1035,Electromagnetic spectrum,Energy,1,0.3391812865497076,0.0
1036,1036,Electric potential,Electric field,1,-0.25,0.0
1037,1037,Euclidean vector,Scalar (mathematics),0,-0.7647058823529411,0.0
1038,1038,Voltage,Energy,0,0.16315789473684214,0.0
1039,1039,Coulomb's law,Electromagnetic radiation,0,0.23488372093023252,0.0
1040,1040,Electric field,Distance,0,-0.08333333333333334,0.0
1041,1041,Speed,Temperature,0,-0.1965811965811966,0.0
1042,1042,Distance,Potential energy,0,0.1388888888888889,0.0
1043,1043,Speed,Relative velocity,0,-0.24629629629629624,0.0
1044,1044,Emission spectrum,Force,1,0.3333333333333333,0.0
1045,1045,Electromagnetic radiation,Energy level,0,-0.6109936575052854,0.0
1046,1046,Electric potential,Euclidean vector,1,0.06985294117647059,0.0
1047,1047,Tension (physics),Potential energy,0,0.5876068376068376,0.0
1048,1048,Le Sage's theory of gravitation,Planet,0,0.022727272727272707,0.0
1049,1049,Voltage,Ohm's law,0,-0.1026086956521739,0.0
1050,1050,Lever,Work (physics),0,0.6,0.0
1051,1051,Work (physics),Mechanical energy,0,-0.32941176470588235,0.0
1052,1052,Work (physics),Length,0,-0.06666666666666668,0.0
1053,1053,Amplitude,Geometrical optics,0,-0.13636363636363635,0.0
1054,1054,Hooke's law,Tension (physics),0,-0.15934065934065936,0.0
1055,1055,Field line,Gravitational field,0,0.0,0.0
1056,1056,Magnetism,Voltage,0,0.06999999999999995,0.0
1057,1057,Photoelectric effect,Electromagnetic spectrum,0,0.06060606060606061,0.0
1058,1058,Light,Total internal reflection,0,-0.35488505747126436,0.0
1059,1059,Electromagnetic radiation,Frequency,0,-0.18962432915921285,0.0
1060,1060,Electrostatics,Coulomb,0,0.26000000000000006,0.0
1061,1061,Electrical conductor,Capacitance,0,0.05034324942791768,0.0
1062,1062,Wavelength,Standing wave,0,-0.45833333333333337,0.0
1063,1063,Force,Coulomb,0,-0.2166666666666667,0.0
1064,1064,Gravitational field,Force,1,0.5642857142857143,0.0
1065,1065,Wave,Specular reflection,0,-0.4375,0.0
1066,1066,Gravitational acceleration,Acceleration,1,0.4199134199134199,0.0
1067,1067,Speed,Doppler effect,0,-0.23569023569023567,0.0
1068,1068,Direction (geometry),Distance,0,0.375,0.0
1069,1069,Physics,Electrostatics,0,-0.03999999999999998,0.0
1070,1070,Physics,Magnetism,0,-0.013333333333333308,0.0
1071,1071,Wavelength,Emission spectrum,0,-0.6666666666666666,0.0
1072,1072,Magnetic field,Equations of motion,0,-0.17044334975369457,0.0
1073,1073,Frequency,Emission spectrum,0,-0.47863247863247865,0.0
1074,1074,Elasticity (physics),Potential energy,0,0.3194444444444444,0.0
1075,1075,Electric potential,Potential energy,1,0.33333333333333337,0.0
1076,1076,Le Sage's theory of gravitation,Temperature,0,0.45454545454545453,0.0
1077,1077,Laser,Physics,0,0.33454545454545453,0.0
1078,1078,Physics,Normal force,0,-0.38,0.0
1079,1079,Electron,Velocity,0,0.1640953716690042,0.0
1080,1080,Direction (geometry),Euclidean vector,0,-0.17647058823529413,0.0
1081,1081,Electric current,Insulator (electricity),0,-0.3637992831541218,0.0
1082,1082,Physics,Equations of motion,0,-0.051428571428571435,0.0
1083,1083,Acceleration,Normal force,0,-0.6287878787878788,0.0
1084,1084,Strength of materials,Physics,1,0.375,0.0
1085,1085,Motion,Electric potential,0,0.06896551724137931,0.0
1086,1086,Work (physics),Kilogram,0,0.2,0.0
1087,1087,Collision,Elastic collision,0,0.1333333333333333,0.0
1088,1088,Potential energy,Kinetic energy,0,-0.19444444444444453,0.0
1089,1089,Physics,Newton's laws of motion,0,-0.04363636363636364,0.0
1090,1090,Mechanical energy,Velocity,1,0.33586337760910817,0.0
1091,1091,Capacitance,Force,0,0.19782608695652174,0.0
1092,1092,Speed,Mechanical energy,0,-0.4248366013071896,0.0
1093,1093,Electromotive force,Field (physics),1,-0.2610526315789473,0.0
1094,1094,Scattering,Energy,0,0.5,0.0
1095,1095,Field line,Velocity,0,0.2222222222222222,0.0
1096,1096,Physics,Strength of materials,0,-0.375,0.0
1097,1097,Interference (wave propagation),Length,0,0.07142857142857142,0.0
1098,1098,Fatigue (material),Strength of materials,0,-0.125,0.0
1099,1099,Lever,Distance,0,0.6666666666666666,0.0
1100,1100,Electromagnetic radiation,Field (physics),1,-0.5385556915544676,0.0
1101,1101,Voltage,Electron,0,0.15826086956521745,0.0
1102,1102,Distance,Work (physics),0,0.25833333333333336,0.0
1103,1103,Refraction,Refractive index,0,0.1096491228070175,0.0
1104,1104,Wavelength,Amplitude,0,-0.196969696969697,0.0
1105,1105,Elasticity (physics),Fatigue (material),0,-0.2,0.0
1106,1106,Coulomb's law,Force,0,0.18333333333333332,0.0
1107,1107,Potential energy,Elastic collision,0,-0.14444444444444446,0.0
1108,1108,Elastic collision,Speed,1,0.362962962962963,0.0
1109,1109,Newton's law of universal gravitation,Coulomb's law,0,-0.16436781609195403,0.0
1110,1110,Joule,Voltage,0,-0.10666666666666669,0.0
1111,1111,Relative velocity,Motion,1,-0.6396551724137931,0.0
1112,1112,Electromagnetic spectrum,Length,0,-0.0888888888888889,0.0
1113,1113,Electric potential,Mass,0,0.38035714285714284,0.0
1114,1114,Free fall,Force,1,0.4714285714285714,0.0
1115,1115,Pigment,Subtractive color,0,0.6,0.0
1116,1116,Gravitational field,Gravity,1,0.21428571428571427,0.0
1117,1117,Strength of materials,Fracture,1,0.375,0.0
1118,1118,Collision,Distance,0,0.04166666666666666,0.0
1119,1119,Wave,Speed,0,0.01967592592592593,0.0
1120,1120,Electric potential energy,Coulomb's law,1,0.11190476190476195,0.0
1121,1121,Electric potential,Electron,0,0.12771739130434784,0.0
1122,1122,Mass,Planet,0,-0.16428571428571428,0.0
1123,1123,Electric potential energy,Euclidean vector,1,-0.010504201680672273,0.0
1124,1124,Refractive index,Length,0,-0.15833333333333335,0.0
1125,1125,Electric potential,Electric potential energy,1,-0.1160714285714286,0.0
1126,1126,Gravity of Earth,Mass,1,0.6415584415584416,0.0
1127,1127,Dielectric,Dispersion (optics),0,0.05384615384615385,0.0
1128,1128,Acceleration,Distance,1,0.049242424242424254,0.0
1129,1129,Crest (physics),Wave,1,0.65625,0.0
1130,1130,Wave,Sonic boom,0,-0.3020833333333333,0.0
1131,1131,Diffraction,Electron,0,0.3659420289855073,0.0
1132,1132,Displacement (vector),Euclidean vector,1,-0.1156186612576065,0.0
1133,1133,Field line,Capacitance,0,0.4251207729468599,0.0
1134,1134,Displacement (vector),Electric potential energy,0,-0.07635467980295566,0.0
1135,1135,Stiffness,Physics,1,0.5,0.0
1136,1136,Geometrical optics,Diffraction,0,0.3712121212121212,0.0
1137,1137,Mass,Coulomb,0,-0.05714285714285716,0.0
1138,1138,Collision,Physics,1,0.16666666666666666,0.0
1139,1139,Magnetism,Energy,0,0.13815789473684212,0.0
1140,1140,Refractive index,Energy,0,0.11403508771929824,0.0
1141,1141,Shock wave,Speed,1,0.5,0.0
1142,1142,Position (vector),Motion graphs and derivatives,0,-0.8333333333333334,0.0
1143,1143,Gravity,Normal force,0,-0.35714285714285715,0.0
1144,1144,Equations of motion,Speed,1,-0.04656084656084658,0.0
1145,1145,Newton's laws of motion,Kilogram,0,0.4696969696969697,0.0
1146,1146,Dispersion (optics),Wave,1,0.38125,0.0
1147,1147,Physics,Inelastic collision,0,-0.46,0.0
1148,1148,Newton's laws of motion,Force,1,0.4924242424242424,0.0
1149,1149,Physics,Gravitational constant,0,-0.16363636363636364,0.0
1150,1150,Plasticity (physics),Fatigue (material),0,-0.2,0.0
1151,1151,Friction,Mechanical energy,0,-0.4096638655462185,0.0
1152,1152,Motion,Gravity,0,0.3435960591133005,0.0
1153,1153,Normal force,Contact force,1,-0.25,0.0
1154,1154,Electrostatics,Displacement (vector),1,0.08,0.0
1155,1155,Free fall,Distance,1,0.4642857142857143,0.0
1156,1156,Refractive index,Total internal reflection,0,-0.24999999999999997,0.0
1157,1157,Voltage,Potential energy,0,-0.0377777777777778,0.0
1158,1158,Wave,Equations of motion,0,-0.10892857142857143,0.0
1159,1159,Huygens–Fresnel principle,Frequency,0,0.5714285714285714,0.0
1160,1160,Newton's law of universal gravitation,Mass,0,0.13596059113300496,0.0
1161,1161,Snell's law,Length,0,0.0,0.0
1162,1162,Electric field,Potential energy,0,-0.02777777777777779,0.0
1163,1163,Electron,Energy,0,0.14530892448512583,0.0
1164,1164,Electromagnetic radiation,Electromagnetic spectrum,0,-0.5594315245478036,0.0
1165,1165,Acceleration,Kilogram,0,0.3787878787878788,0.0
1166,1166,Physics,Magnetic field,0,0.2096551724137931,0.0
1167,1167,Motion,Field (physics),0,0.2413793103448276,0.0
1168,1168,Acceleration,Gravitational acceleration,0,-0.4199134199134199,0.0
1169,1169,Acceleration,Magnetic field,0,-0.02925809822361547,0.0
1170,1170,Plane mirror,Ray (optics),0,0.4,0.0
1171,1171,Motion,Electric potential energy,0,0.10344827586206896,0.0
1172,1172,Hardness,Stiffness,0,0.125,0.0
1173,1173,Electron,Photoelectric effect,0,-0.28063241106719367,0.0
1174,1174,Electrostatics,Physics,1,0.03999999999999998,0.0
1175,1175,Gravitational acceleration,Potential energy,0,0.28968253968253965,0.0
1176,1176,Non-inertial reference frame,Inertial frame of reference,0,0.09285714285714286,0.0
1177,1177,Light,Metre,0,-0.02298850574712641,0.0
1178,1178,Force,Equations of motion,0,-0.43809523809523815,0.0
1179,1179,Hertz,Wavelength,0,0.05357142857142855,0.0
1180,1180,Huygens–Fresnel principle,Wavelength,0,0.5476190476190477,0.0
1181,1181,Electron,Magnet,0,-0.4945652173913043,0.0
1182,1182,Doppler effect,Motion,1,-0.06896551724137931,0.0
1183,1183,Energy,Hooke's law,0,-0.42105263157894735,0.0
1184,1184,Gravity of Earth,Speed,1,0.47138047138047134,0.0
1185,1185,Friction,Free body diagram,0,-0.7857142857142857,0.0
1186,1186,Electron,Inelastic collision,0,-0.16666666666666666,0.0
1187,1187,Emission spectrum,Mass,0,0.3333333333333333,0.0
1188,1188,Hardness,Strength of materials,1,0.125,0.0
1189,1189,Refractive index,Physics,1,0.38,0.0
1190,1190,Dispersion (optics),Velocity,0,0.03548387096774194,0.0
1191,1191,Hooke's law,Energy,0,0.42105263157894735,0.0
1192,1192,Angle of incidence,Plane mirror,0,0.0,0.0
1193,1193,Amplitude,Electric current,0,0.39002932551319647,0.0
1194,1194,Euclidean vector,Equations of motion,0,0.010084033613445398,0.0
1195,1195,Physics,Tension (physics),0,-0.4215384615384616,0.0
1196,1196,Free fall,Speed,1,0.6031746031746033,0.0
1197,1197,Gravity of Earth,Non-inertial reference frame,0,0.3545454545454545,0.0
1198,1198,Force,Electric potential,0,-0.5208333333333334,0.0
1199,1199,Motion,Refractive index,0,0.034482758620689655,0.0
1200,1200,Elastic collision,Potential energy,0,0.14444444444444446,0.0
1201,1201,Voltage,Electrostatics,0,0.040000000000000036,0.0
1202,1202,Magnetic field,Electrostatics,0,-0.22482758620689658,0.0
1203,1203,Electron,Electrical resistance and conductance,0,-0.08521739130434786,0.0
1204,1204,Hertz,Frequency,1,-0.038461538461538436,0.0
1205,1205,Displacement (vector),Mechanical energy,0,-0.3813387423935092,0.0
1206,1206,Energy,Electric field,0,-0.07456140350877194,0.0
1207,1207,Wave,Scattering,0,-0.4375,0.0
1208,1208,Potential energy,Force,1,0.2444444444444444,0.0
1209,1209,Mass,Physics,1,-0.1542857142857143,0.0
1210,1210,Magnetic field,Emission spectrum,0,-0.6666666666666666,0.0
1211,1211,Speed,Gravitational field,0,-0.4206349206349207,0.0
1212,1212,Mirror image,Plane mirror,1,0.10000000000000003,0.0
1213,1213,Normal force,Friction,0,0.6071428571428572,0.0
1214,1214,Physics,Sonic boom,0,-0.29333333333333333,0.0
1215,1215,Electric field,Electroscope,0,-0.8154761904761905,0.0
1216,1216,Dielectric,Torque,0,0.23076923076923078,0.0
1217,1217,Friction,Lever,0,-0.5952380952380952,0.0
1218,1218,Refraction,Diffraction,0,-0.14035087719298245,0.0
1219,1219,Physics,Dispersion (optics),0,-0.48,0.0
1220,1220,Equations of motion,Gravity,0,-0.4571428571428572,0.0
1221,1221,Hardness,Fracture,1,0.125,0.0
1222,1222,Electrical resistance and conductance,Joule,0,0.29714285714285715,0.0
1223,1223,Plane mirror,Mirror image,0,-0.10000000000000003,0.0
1224,1224,Scalar multiplication,Position (vector),0,0.39473684210526316,0.0
1225,1225,Field (physics),Electric field,0,0.5482456140350876,0.0
1226,1226,Ohm's law,Magnetic field,0,0.18740629685157417,0.0
1227,1227,Energy,Length,0,-0.268421052631579,0.0
1228,1228,Electromagnetic spectrum,Frequency,1,0.09401709401709402,0.0
1229,1229,Potential energy,Length,0,-0.0888888888888889,0.0
1230,1230,Elastic collision,Motion,1,-0.034482758620689655,0.0
1231,1231,Euclidean vector,Velocity,0,0.14231499051233398,0.0
1232,1232,Hertz,Electromagnetic radiation,0,0.2192691029900332,0.0
1233,1233,Motion,Motion graphs and derivatives,0,-0.16666666666666666,0.0
1234,1234,Electron,Electrical polarity,0,-0.28985507246376807,0.0
1235,1235,Electric field,Field (physics),1,-0.5482456140350876,0.0
1236,1236,Position (vector),Work (physics),0,0.24561403508771934,0.0
1237,1237,Electromagnetic radiation,Absorption spectroscopy,0,-0.7534883720930233,0.0
1238,1238,Motion,Potential energy,0,0.696360153256705,0.0
1239,1239,Interference (wave propagation),Optical microscope,0,-0.2,0.0
1240,1240,Light,Geometrical optics,0,-0.2946708463949843,0.0
1241,1241,Potential energy,Position (vector),1,-0.30116959064327486,0.0
1242,1242,Speed,Inertial frame of reference,0,-0.2962962962962963,0.0
1243,1243,Curved mirror,Laser,0,0.0,0.0
1244,1244,Potential energy,Motion,1,-0.696360153256705,0.0
1245,1245,Emission spectrum,Absorption spectroscopy,0,0.0222222222222222,0.0
1246,1246,Distance,Projectile motion,0,-0.625,0.0
1247,1247,Photoelectric effect,Length,0,0.09090909090909091,0.0
1248,1248,Photoelectric effect,Frequency,0,0.31468531468531463,0.0
1249,1249,Transverse wave,Equations of motion,0,0.0,0.0
1250,1250,Acceleration,Friction,0,-0.14393939393939392,0.0
1251,1251,Transmission medium,Physics,1,0.6266666666666666,0.0
1252,1252,Light,Specular reflection,0,-0.3310344827586207,0.0
1253,1253,Inelastic collision,Energy,1,0.2807017543859649,0.0
1254,1254,Physics,Mirror image,0,0.0,0.0
1255,1255,Gravity of Earth,Distance,1,0.36363636363636365,0.0
1256,1256,Distance,Shock wave,0,0.0,0.0
1257,1257,Length,Hooke's law,0,0.1285714285714286,0.0
1258,1258,Electron,Optical microscope,0,-0.3,0.0
1259,1259,Wave,Potential energy,0,0.09722222222222222,0.0
1260,1260,Rarefaction,Physics,1,0.5,0.0
1261,1261,Physics,Standing wave,0,-0.5433333333333333,0.0
1262,1262,Electric field,Dielectric,0,-0.4487179487179488,0.0
1263,1263,Hooke's law,Force,1,0.4880952380952381,0.0
1264,1264,Power (physics),Length,0,-0.033333333333333354,0.0
1265,1265,Speed,Displacement (vector),0,-0.012771392081736943,0.0
1266,1266,Reflection (physics),Light,1,0.13527851458885942,0.0
1267,1267,Laser,Dispersion (optics),0,0.16363636363636364,0.0
1268,1268,Acceleration,Newton's laws of motion,0,-0.25757575757575757,0.0
1269,1269,Series and parallel circuits,Voltage,1,0.31999999999999995,0.0
1270,1270,Angle of incidence,Refractive index,0,1.0,0.0
1271,1271,Coulomb's law,Electromotive force,0,-0.2733333333333333,0.0
1272,1272,Gravitational field,Normal force,0,-0.10714285714285715,0.0
1273,1273,Coulomb's law,Field (physics),0,-0.4789473684210527,0.0
1274,1274,Light,Ray (optics),0,-0.6,0.0
1275,1275,Contact force,Normal force,0,0.25,0.0
1276,1276,Electric potential,Energy,1,0.3519736842105263,0.0
1277,1277,Hooke's law,Electric field,0,0.2857142857142857,0.0
1278,1278,Distance,Gravitational acceleration,0,-0.0357142857142857,0.0
1279,1279,Voltage,Free fall,0,-0.14285714285714285,0.0
1280,1280,Elastic collision,Velocity,1,0.567741935483871,0.0
1281,1281,Mechanical energy,Mass,1,0.41680672268907565,0.0
1282,1282,Force,Metre,0,0.18333333333333332,0.0
1283,1283,Wave,Field (physics),0,0.019736842105263164,0.0
1284,1284,Refraction,Velocity,0,0.10526315789473684,0.0
1285,1285,Motion graphs and derivatives,Motion,1,0.16666666666666666,0.0
1286,1286,Refracting telescope,Gravity,0,0.25,0.0
1287,1287,Sound,Sonic boom,0,-0.2745098039215686,0.0
1288,1288,Lever,Velocity,0,0.6021505376344085,0.0
1289,1289,Electron,Collision,0,-0.12318840579710144,0.0
1290,1290,Optical microscope,Wavelength,0,0.4583333333333333,0.0
1291,1291,Coulomb,Electromotive force,0,-0.16000000000000003,0.0
1292,1292,Insulator (electricity),Electric current,1,0.3637992831541218,0.0
1293,1293,Magnet,Wave,0,-0.052083333333333336,0.0
1294,1294,Interference (wave propagation),Distance,0,0.21428571428571427,0.0
1295,1295,Magnetic field,Tangential and normal components,0,0.0,0.0
1296,1296,Projectile motion,Force,1,0.75,0.0
1297,1297,Torque,Force,1,0.2833333333333334,0.0
1298,1298,Wave,Electric field,0,0.3333333333333333,0.0
1299,1299,Gravitational field,Gravity of Earth,0,-0.07792207792207795,0.0
1300,1300,Friction,Energy,0,0.2687969924812029,0.0
1301,1301,Joule,Mass,0,0.019047619047619035,0.0
1302,1302,Electric potential energy,Distance,1,0.10714285714285714,0.0
1303,1303,Acceleration,Length,0,-0.2787878787878788,0.0
1304,1304,Field (physics),Electromagnetic radiation,0,0.5385556915544676,0.0
1305,1305,Acceleration,Gravity of Earth,0,-0.5151515151515151,0.0
1306,1306,Electron,Mass,0,0.20496894409937888,0.0
1307,1307,Dielectric,Distance,0,0.07692307692307693,0.0
1308,1308,Electron,Telescope,0,-0.4260869565217391,0.0
1309,1309,Voltmeter,Electroscope,0,-0.14285714285714285,0.0
1310,1310,Euclidean vector,Mechanical energy,0,-0.058823529411764705,0.0
1311,1311,Electron,Coulomb,0,0.13478260869565217,0.0
1312,1312,Hardness,Crystallinity,0,0.0,0.0
1313,1313,Electron,Electric current,0,-0.0701262272089761,0.0
1314,1314,Euclidean vector,Physics,0,0.03529411764705881,0.0
1315,1315,Projectile motion,Acceleration,1,0.75,0.0
1316,1316,Euclidean vector,Potential energy,0,0.0784313725490196,0.0
1317,1317,Standing wave,Wavelength,1,0.45833333333333337,0.0
1318,1318,Gravity of Earth,Metre,0,0.45454545454545453,0.0
1319,1319,Series and parallel circuits,Electric current,1,0.3667232597623089,0.0
1320,1320,Field line,Force,0,0.6333333333333333,0.0
1321,1321,Energy level,Diffraction,0,0.015151515151515166,0.0
1322,1322,Electrical resistance and conductance,Ohmmeter,0,-0.6,0.0
1323,1323,Speed,Gravitational acceleration,0,-0.2804232804232804,0.0
1324,1324,Physics,Specular reflection,0,-0.4,0.0
1325,1325,Electromagnetic spectrum,Absorption spectroscopy,1,-0.34444444444444444,0.0
1326,1326,Work (physics),Metre,0,0.33333333333333337,0.0
1327,1327,Electrical conductor,Electric field,0,0.17543859649122806,0.0
1328,1328,Voltage,Electromagnetic spectrum,0,-0.23777777777777778,0.0
1329,1329,Deformation (engineering),Force,1,0.3666666666666667,0.0
1330,1330,Voltmeter,Amplitude,0,-0.09090909090909091,0.0
